user;user_profile;date_review;title;rating;type_visit;num_contributions;review
Gargantus;Gargantus;2 janvier 2014;Excellent;5.0;family;26;"Nous avons passé une excellente soirée dans cette belle maison.
Menu de grande qualité.
Produits cuisinés dans le respect des saveurs.
Chef très sympathique venant saluer chaque convive à la fin du repas.
Service à la fois professionnel et chaleureux.
Une table de Lyon qui est incontournable."
Jean R;jeanr87;27 décembre 2013;Un bon moment;4.0;friends;5;Nous avons été conquis par cet établissement. Cuisine de qualité, service impeccable. Je recommande ce restaurant !
Chris692013;Chris692013;25 décembre 2013;C'etait bien;3.0;couples;2;"un restaurant que je voulais faire depuis pas mal de temps.
je m'attendais bien a ce que j'ai manger je suis dans l’ensemble pas déçu."
borderioLaRochelle;borderioLaRochelle;9 décembre 2013;Un des bons 2 macarons Français !!;5.0;none;199;Dégustation du menu classique et cuisine de la mere Brazier revisitée avec talent, mais aussi avec caractère .. Certains plats méritent la palme, tel que foie gras-artichaut, mousseline brochet, et le Paris Brest de mon souvenir d'enfance en dessert !personnel courtois s'adaptant avec aisance aux différentes clientèles !! Bravo.
jean-michel p;882jeanmichelp;9 décembre 2013;une table de confiance;4.0;couples;4;"Une très bonne table.
Très bonne cuisine très bien assaisonné et goûteuse. Miam le pâté croûte !
Service discret et efficace.
Un excellent moment romantique avec mon épouse
Nous recommandons, c'est une table ou l""on peut se rendre les yeux fermés."
Jean luc b;SCIL59;6 décembre 2013;Valeur sûre;5.0;friends;120;"Cet établissement situé dans les vieux quartiers représente une valeur de la gastronomie française. L'accueil est très courtois. L'ensemble du personnel est très attentionné. 
La cuisine est un pur délice et laisser vous guider pour les vins. 
Pour finir l'addition est en rapport avec la qualité de la prestation"
Djamel Z;DjamelZ;2 décembre 2013;Une table a vous clouer a votre chaise!;5.0;couples;13;"En reservant notre hotel nous avons demande une adresse pour manger un bon repas...nous avons suivi les conseils du concierge et l avons vivement remercie apres notre repas : 
Commencons par le plus simple, le Service. De l arrivee jusqu au depart tout le monde est au petit soin, sans en faire trop et en laissant de l espace et de l intimité.  Le sommelier nous a degote un vin qui mariait les deux menus a merveille!! (sans pour autant proposer le plus cher dans sa gamme)
Ensuite la cuisine, un pur regal, du menu de saison a la carte , des plats servis chaud et assaisonner a point.
Tout simplement extra ! a recommander 

Le chef Viannay qui vient nous rendre visite pour son plaisir et le notre. 
Nous y retournerons c est sur!"
dodie13190;dodie13190;30 novembre 2013;Réputation méritée;5.0;couples;5;Cadre raffiné, cuisine délicieuse et service impeccable. Une carte des vins impressionnante. Nous avons passé un très agréable moment.
Bruno G;brunog387;28 novembre 2013;Um moment d'exception;5.0;couples;135;"Nous avons passé un moment tout à fait exeptionnel à tout les niveaux. En arrivant c'est monsieur Viannay qui est venu nous accueillir en nous souhaitant une belle soirée et c'est encore lui qui est venu pour nous expliquer comment il préparait les quenelles: facile dit-il :-)
Rien n'est laissé au hasard, chaque ingrédient n'a d'existence que par rapport aux autres. Nous voguons sur une infinité de saveur. Le service est très professionnel mais ne manque pas de chaleur. Ce sont des moments rares qui restent gravés dans la mémoire"
jmde39;jmde39;25 novembre 2013;Du bonheur en cuisine;4.0;business;69;"Et bien, voilà depuis le temps que je souhaitais y aller, c'est chose faite et vraiment, je ne suis pas déçu.
Une cuisine très fine, un mélange n'entre la modernité : araignée de mer aux agrumes et le plus traditionnel mais magnifique perdreau. 
Les desserts sont superbes, et très légers.
Vins de très belle facture avec de très beaux flacons en Bourgogne et côte du Rhône.
Un très bon moment,, très cosy.
Un service un peu trop impersonnel, mais présent et efficace.
Manque le petit geste attentionné.
Par contre, le maître des lieux est venu nous saluer.
Bravo à M.Viannay. La cuisine lyonnaise moderne et vive a de l'avenir grâce à vous."
Mats G;619matsg;23 novembre 2013;undisputedly a two star restautrant;5.0;friends;42;"We had an excellent Menu Dégustation  for 130€:

Foie Gras Fumé-Poêlé, Céleri et Truffe au Bouillon de Pot-au-Feu
Chair de Tourteau et Coquillages au Radis Noir et Pomme Verte, Huître et Caviar Osciètre, Émulsion de Céleri Branche
Coquilles Saint-Jacques au Citron Confit et Poivre Vert, Fenouil Mariné
Filet de Pigeon Rôti et Chartreuse de Chou au Foie Gras
Fromages Affinés
Crémeux Vanille et Croustillant Châtaigne, Glace au Café ou Parfait aux Herbes Fraiches et Chartreuse Verte

The sommelier recommended the following wines:

2004 Nicolas Feuillatte - Cuvée 225 120€
2008 Chassagne-Montrachet 1er Cru - ""Clos du Cailleret"" Domaine V. Girardin 115€
2007 Vosne-Romanée - ""Bossières"" Domaine J. Grivot 100€
2009 Côte-Rôtie - ""Rozier"" Domaine Christophe Pichon 45 (37.5 cl)€

It was an excellent choice, except that the Côte-Rôtie (which in itself was very good) felt inferior after the superb burgundies."
NENEZ33;NENEZ33;16 novembre 2013;Génial, un régal;5.0;couples;29;Nous avons passé une superbe soirée. Une superbe équipe très pro animé par un maître d'hôtel fort sympathique et professionnel. Dans l'assiette c'est un délice, nous avons eu peur la mise en bouche était simple sans véritable saveur mais ensuite rien que du bonheur. Bravo à M VIANNAY et à l'ensemble de son équipe.
laurent b;132laurentb;13 novembre 2013;Très bon, mais service très long aussi;4.0;couples;79;"Les plus :
- excellent repas (tous les plats)
- très bon vins
- des pâtisseries exceptionnelles !!!!
- service agréable

Les moins :
- service assez long, voire très long...très très long...

Personnellement, je n'avais jamais savouré un ""Paris-Brest"" aussi bon de ma vie"
lucien p;profess69;13 novembre 2013;“Très belle table !”;5.0;friends;8;A commencer par le service, puis le cadre et la qualité des mets et le choix des vins, tout était selon nos attentes, c'est à dire impeccacle.la nourriture est excellente.....
Bruno D;BrunoD935;13 novembre 2013;Excellent;5.0;No information;29;"Cadre chargé d'histoire
MOF 
Pâté croûte sublime,poulet et homard en cocotte formidable, Paris Brest exceptionnel
Carte des vins formidable
Une table fantastique 

"
f_guibert;f_guibert;6 novembre 2013;Un plaisir;5.0;couples;4;excellent restaurant, mérite totalement sa réputation, nous somme ressorti ravi, du service à la cuisine tout étais parfait, nous reviendrons rapidement tellement cela à été un plaisir
boree07;boree07;4 novembre 2013;a quand les 3 Etoiles ?;5.0;friends;1177;"Un rapport qualité -prix excellent, une cuisines traditionnelle et revisitée comme il se doit dans ce niveau de restaurant. la qualité du 3 étoiles et le prix d'un 2 étoiles. Service jeune et parfaitement équilibré entre distance et proximité pour partager le plaisir de la table. Et les plats a la carte servis généreusement, difficile de faire entrée, plat et dessert.
Un seul bémol, le prix des vins est déjà celui des 3 étoiles, dommage, mais la carte est immense et le sommelier saura vous guider, pour ne pas trop allonger la note.
Le reste parfait y compris le décor des salons, sobre et classe sans excès."
mariedavid74;mariedavid74;2 novembre 2013;Soirée gravée dans mon palais...;5.0;couples;8;"Une superbe maison. Un service aux petits oignons, il n'a jamais été nécessaire de lever le moindre petit bout de doigt. Et une cuisine majestueuse, on déguste la gastronomie Lyonnaise au sommet de son art, et tellement à l'image de l'ambiance qui règne, de l'endroit. Ces salons invitent à l'intimité, tout est impeccable. Et il y règne une atmosphère d'autrefois, de la belle époque. Pas de chichis, pas de bling-bling, pas de surfait, que ça fait du bien. On se sent à l'aise. La cuisine ouverte donne le ton sur la transparence, j'ai aimé entendre le coup de feu, les ""oui, Chef""! Peut-être un peu cher, mais les bons souvenirs n'ont pas de prix."
anne-marie r;221annemarier;1 novembre 2013;Excellent et chaleureux, du vrai Lyon !;5.0;family;46;"Une table des plus raffinées, novatrice et goûteuse, un chef qui ne manque pas de venir vous adresser quelques mots et un endroit atypique et chaleureux.
Un moment de convivialité que l'on n'oublie pas.
Une excellente adresse à conseiller aux gastronomes..."
Fred_Mar;Fred_Mar;16 octobre 2013;La tradition, mais pas que !;5.0;friends;44;On pourrait craindre le plan musée de la gastronomie, en hommage perpétuel à la fameuse mère Brazier, 1ère femme triplement étoilée voici 80 ans. Mais Mathieu Viannay, le chef qui a investi les lieux en 2008, est malin et connaît son métier. Ce Meilleur Ouvrier de France maîtrise parfaitement son art, et il a su revisiter les classiques tout en élaborant une carte moderne sans être excentrique. Le (nouveau) cadre est bourgeois mais pas ostentatoire, le service est jeune mais efficace, l'addition reste très raisonnable pour un lieu de cet acabit (menus de saison très réussi à 57€, divers menus jusqu'à 140€, carte des vins riche et variée accessible à toutes les bourses). Ce jour : une araignée de mer divine, un pâté en croûte de compétition, un agneau de lait époustouflant avec un jus à se damner, et un Paris Brest emblématique de la maison, proprement incroyable de légèreté. Assurément mon meilleur repas à Lyon depuis fort longtemps, de niveau 2 étoiles...et demi ! Enfin, le Bonus de la maison : celle-ci est dotée de plusieurs petits salons privés qui permettent aux clients de s'attabler en toute intimité, que ce soit pour un déjeuner d'affaires, un dîner en amoureux, ou un repas avec enfants. Et un dernier conseil destiné aux petits appétits : les portions sont généreuses...!
Gillesnova;Gillesnova;7 octobre 2013;une cuisine en lumière;5.0;friends;128;"Nous avons réservé une table pour cinq, un lundi midi.
Quel succès, ce restaurant était presque complet.
Un repas savoureux de cuisine française moderne et pas trop lourde.
Un pâté en croute foie gras et autres fantaisies, délicieux.
Une poularde de Bresse en cocotte, divin.
En dessert, un soufflé au Grand Marnier, aérien.
A noter que le sommelier peut vous proposer un jeu amusant, vous le
laissez libre de choisir les vins. Il les servira en carafe pour jouer la surprise. Très sympa pour ces choix originaux. "
Marie P;120mariep;5 octobre 2013;Délicieux et personnel agréable;4.0;couples;1;"Dîner le 27 septembre 2013
Nous avons pris le menu découverte. Un vrai régal, nous avons même trop mangé ! 
Accueil fort sympathique, le personnel est très qualifié et agréable ! J'avais précisé dans la réservation par internet que nous étions avec une poussette. A midi un membre du personnel m'a appelé pour me demander si nous voulions une table dans une petite pièce pour être tranquille avec bebe. C'était juste parfait... 
Seul petit point négatif, le foie gras poêlé était un peu trop épais, et vu ce que nous avions mangé avant et après, une moitié de portion aurait largement suffit ! Mais c'est un détail ! 
A recommander a tout ceux qui veulent se faire plaisir avec des produits de très bonne qualité et très bien élaborés par le chef..."
Corentin O;corentin;26 septembre 2013;Bravo, table au top;5.0;couples;98;J'ai dégusté ici un pâté en croute d'exception, d'une finesse sans pareille ! Service parfait, décor agréable, menus intéressants, une adresse incontournable à Lyon. Une belle maison historique reprise par un jeune talentueux !
Saurin75;Saurin75;17 septembre 2013;Une bonne experience..;4.0;business;36;Accueil très sympathique , une adresse mythique sur Lyon dans un cadre agréable . Poularde Bresse et homard parfaitement réussis et de bons desserts . Service de qualité et un sommelier de très bon conseils .. Nous y reviendrons a l' occasion parfait pour un déjeuner d'affaires .
Marquise8;Marquise8;13 septembre 2013;Formidable et innoubliable...;5.0;couples;122;"Nous avons dine dans une petite piece, ou il y avait juste notre table, c'est comme un endroit VIP et tu as l'impression que tout est fait que pour toi... Le service est bien, les serveurs sont tres attentifs, la cuisine est raffinee et harmonique, comme ca peut etre dans le restaurant deux etoiles Michellin...  La poularde de Bresse et homard - c'est un plat qu'il faut absolument gouter. 
Mathieu est tres sympa et nous avons bien discute avec. 
Vraiment, on n'attendait pas que on va passer une soiree si magique. Un excellent souvenir et certainement a refaire!"
Michel R;422michelr;2 septembre 2013;Merveilleux;5.0;friends;2;"Un dîner remarquable du début à la fin.

accueil charmant avec un mot de bienvenue de Mathieu Viannay. Cadre feutré et chaleureux. Service discret et très efficace. Maitre d'hôtel plein humour.

Une entrée divine: cèpes, œuf poché et jambon ibérique. Suivi par un plat mythique: poularde de Bresse et homard. Et en dessert soufflé au Grand Marnier, le meilleur jamais goûté.

Sans parler de toutes les petites attentions: beurre au piment d'Espelette, la madeleine tiède et les guimauves, caramel et nougat.

Merci et bravo."
mcblyon;mcblyon;31 août 2013;Déçue;3.0;friends;12;"Je ne sais pas si mes attentes (très grandes) ont jouées sur mon ressenti, mais quelle déception !

Nous avons dîné dans une salle en bas, lumière vive et pas d'ambiance, étrange, service inexistant nous n'avons à aucun moment vu de maître d'hôtel, ni de sommelier, je ne parle même pas d'une quelconque direction.

Le dîner a été bon, je ne peux pas dire le contraire, mais en fait je ne suis pas sûr de me souvenir de ce que j'y ai dégusté dans quelques mois.
Je n'aime pas la cuisine compliqué donc j'aurais du être conquise par cette cuisine de mère, mais non. 
En fait les plats ne m'ont fait aucun effet, ni bon ni mauvais.
De même pour l'ensemble de la table, 4 personnes, reparties avec ce sentiment mitigés d'avoir dépensé presque 1 000 EUR pour pas grand chose de mémorable.

Bref, je n'y retournerais pas, mais pour autant je ne fais pas de mauvaise pub car je sais que ça reste une adresse mythique de la ville (mais je ne sais pas pourquoi !)"
xu87;xu87;16 août 2013;C'est toujours bien mais un peu déçu;3.0;couples;375;"Salle du haut, aucune fleur sur les tables.

Nous avons pris le menu gastronomique, des plats toujours élaborés et goûteux, mais toujours un gout d'agrume ou des sauces aux petits pois et les mêmes codes couleur (au 3ème plat, ça finit par ressembler à un manque d'imagination) .

Coté service, c'est à retravailler et c'est la première fois qu'on nous propose l'entame du fromage...

Le potentiel est toujours là, la maison a beaucoup de charme, c'est la troisième fois que j'y viens, mais la première fois en amoureux, ce n'était pas la meilleure."
mentaf0lia;mentaf0lia;2 août 2013;EXCELLENT !!!;5.0;couples;207;je ne ferais pas des tonnes, j'ai juste été enchanté du repas de l'entrée au dessert.... les papilles sont en alerte à chaque bouchée, compte tenu du service et de la qualité des aliments ont peu dire que c'est un bon rapport qualité/prix. l'accueil y est très professionnel courtois tout en restant discret, j'ai aimé également l'endroit, nous y sommes allés au mois de mai, compte tenu de sa position dans le centre de Lyon il manque une terrasse pour les beaux jours mais cela reste une excellente expérience à renouveler
LeeLoo2024;LeeLoo2024;27 juillet 2013;Le ravissement des papilles ...;5.0;business;101;Excellent dîner ! Le personnel est très accueillant, aimable et présent. Dîner pris par Voyage privé pourtant aucune différence de traitement avec les autres clients. Et le repas ... Un délice une multitude de saveurs, de goûts ... Dommage le chef était absent ! Une table d'excellence à recommander à tout prix ! 
Patrickman;Patrickman;21 juillet 2013;une adresse qui s'impose;4.0;business;571;"bien sur il vous faudra trouver la rue pour rejoindre cet établissement renommé, mais vous ne le regretterez pas.
Accueil très professionnel, vous seres dans l'ambiance Lyonnaise dès l'entrée, et pour rejoindre les petits salons vous traverserez la cuisine avec sa brigade en action.
Une cuisine raffinée, très diversifiée,dressée avec sensibilité, un service irréprochable présent mais pas omniprésent.
Je garde un souvenir ému de ce soufflet au grand marnier servi dans la tradition.
en tout cas un très bon moment passé dans cet endroit, seul bémol un salon étouffant en cette période estivale, insuffisamment ventilé."
amigo974;amigo974;15 juillet 2013;un moment privilégié!;5.0;family;43;"cuisine de très grande qualité et de tradition (le pâté en croute est une pure merveille, tout comme le ris de veau), mais quantité un peu juste pour certains plats (gigot d'agneau), excellent rapport qualité-prix, service exceptionnel, efficace, jeune, souriant.
J'ai trouvé le cadre, cossu-provincial, assez quelconque, mais les sièges sont confortables et les tables assez espacées pour ne pas subir et faire subir les conversations de voisinage, ce qui est de plus en plus rare...
Un parking public est à proximité (opéra), ce qui évite le recours au voiturier...
Dommage qu'il n'existe pas de fumoir permettant de terminer en beauté un aussi excellent déjeuner."
flechorange;flechorange;15 juillet 2013;Un bon moment;4.0;couples;9;En dehors d'un décor un peu glacial, le service est impécable. Le repas mérite sa reconnaissance. Classique, délicieux, avec quelques surprises. Parfait !
Jacques B;493JacquesB;4 juillet 2013;"un ""must"" gastronomique à Lyon";5.0;couples;30;"Après une expérience détestable chez Paul Bocuse, nous nous sentions un peu ""refroidis"" vis-à-vis des restaurants étoilés.
Nous avons néanmoins poussé la porte de cet établissement et je dois dire que Mathieu Vianney et son équipe nous ont fait passer un excellent moment.
Des plats magnifiquement présentés (une délicieuse touche japonisante !), riches en saveur, un service ultra aimable et attentionné, pas du tout guindé ni snob -comme hélas trop souvent dans ce genre d'établissement; une sommelière attentive et pleine d'égards. Bref, une soirée réussie à tous points de vue.
Nous reviendrons!"
Review06092012;Review06092012;30 juin 2013;Inoubliable !!;5.0;couples;48;Le restaurant est un peu difficile d'accès à pieds mais il y a un voiturier devant l'entrée. Le bâtiment est très typique de Lyon. On vous accueille avec de grands sourires et de grands bonjour chaleureux. Les tables sont réparties dans les différentes pièces du restaurant. Et que dire des mets qui sont servis : de la finesse, de la recherche, de la délicatesse et de l'originalité. Tout est réuni pour un merveilleux repas. Y compris les entremets. Je n'oublierai jamais la soupe d'artichauts et son toast au foie gras, ni la poule de Bresse au homard. L'inattendu, c'est le pré-dessert !! Sans oublier le service impeccable de la part de toute la brigade en salle pour vous servie. Ça vaut le détour et le prix !
Chicaparis;Chicaparis;28 juin 2013;Un très bon moment;5.0;none;43;Service attentionnée et au petit soin des notre arrivée, salon privée atypique tant pas la décoration que par son histoire. Il faut se laisser transporter par ce lieu mythique dont le raffinement n'a d'égal que la qualité gustative des plats qui nous ont été servi. Un vrai moment de plaisir visuel et quelle belle maîtrise des produits et des saveurs ! Bravo au Chef et a son équipe. Je ne peux que vous souhaiter une étoile supplémentaire ! 
evelyne O;e0e;20 juin 2013;Émotions gustatives;5.0;business;1;Repas dégustation magique, énormément de sensations. Des jeux sur les agrumes et les émulsions qui jouent sur la subtilité et l'audace. Service efficace et discret. Un maître d'hôtel agréable faisant partager la magie du chef. Bref de l'émotion. 
Pascal;PascalB124;16 juin 2013;Excellent;5.0;couples;41;"Nous avons profité de l'offre de La Fourchette (-30%) pour découvrir le fameux restaurant de la Mère Brazier.
L'accueil est excellent et le personnel tout à fait accueillant.
Pour ce qui est de la cuisine, elle est simplement sublime.
L'artichaud au foie gras, la Poularde, et le St Honoré sont réalisés à la perfection.

Merci Monsieur Viannay !"
Emma;kiepem;7 juin 2013;Merci;5.0;family;103;"Une troisième venue chez La Mère Brazier et toujours un plaisir à y diner. Un personnel fort sympathique et une cuisine excellente (l'araignée de mer, quel bonheur !) sans oublier les fameuses madeleines au miel qui nous font craquer à chaque fois.
Merci à Monsieur Viannay pour être venu nous saluer à la fin du repas - tous les chefs ne le font pas obligatoirement, ce qui peut se comprendre mais c'est toujours un plaisir de les remercier de vive voix pour les délicieux plats servis.
Un restaurant à découvrir ou redécouvrir les yeux fermés."
diversfrance;diversfrance;3 juin 2013;L'excellence;5.0;couples;45;"La Mère Brazier est un lieu d'exception.
Un voiturier vous attend à l'entrée. La cuisine y est somptueuse (l'artichaud au foie gras, que je prends à chaque fois que j'y vais car c'est un classique de la Maison est sublime, tout comme les ris de veau .. et l'ensemble de la carte). Le service est exceptionnel, discret, très efficace, mais aussi ""friendly"" ce qui est agréable à ce niveau. Nous y sommes allés plusieurs fois et lors de notre dernière visite j'eus la chance de pouvoir louer un salon privé pour pouvoir dîner avec mon mari. Exceptionnel !"
loulou69f;loulou69f;31 mai 2013;Que de belles histoires dans ce haut lieu de la gastronomie;5.0;couples;1051;"Accueil impeccable : service voiturier / maître d'hôtel souriant / sommelier de bons conseils / serveur efficace. 
Le cadre : tout le charme d'un établissement au passé glorieux et à l'avenir prometteur. 
Disposant de davantage de temps que la fois précédente nous nous sommes orientés vers le menu tradition à 3 plats; nous avons bien fait. 
C'est toute la tradition de ce lieu qui renaît, magnifiquement revisitée par le chef Mathieu Viannay. 
Les prix sont corrects compte tenu de la qualité.
Bref tout est parfait, ce fut un moment d'exception."
Philippe D;DPhilippe;28 mai 2013;Un enchantement !;5.0;couples;373;"N'hésitez pas à vous faire plaisir dans ce 2** Michelin, vous 

ne le regretterez pas!
A midi, la Mère Brazier vous propose un menu 3 services pour 50€! Eh oui, vous avez bien lu, 50€.
C'est un festival d'abord pour les yeux, puis pour les papilles. La grande classe, tout y est délicat et délicieux. Un enchantement!"
Anne D;AnneD970;28 mai 2013;MERCI!!!;5.0;friends;38;"A bien y réfléchir et pourtant rarement à court de mots, il n' y en a pas d'autre qui me vienne à l'esprit! Encore Merci !
Pourtant privilégiée puisque habituée de cet endroit, c'est toujours la même émotion et le même enchantement!!!!"
Si-ça-peut-aider;Si-ca-peut-aider;25 mai 2013;Magnifique!;5.0;none;160;Ma deuxième fois dans ce restaurant mythique de Lyon et en famille cette fois! Juste sublime. Le menu dégustation est une explosion de saveurs, à tous les coups on gagne. Subtile mélange entre la cuisine terroir et des notes asiatiques pour ce menu de mai, mêlant herbes, épices, agrumes et condiments... Tout ce que j'aime. Que du bonheur! Et avec tout ça, les très bons conseils du sommelier. À faire et à refaire sans modération!!!
michelealain749;michelealain749;24 mai 2013;C'est toujours un grand plaisir !!;5.0;friends;203;Une nouvelle fois c'est avec beaucoup de bonheur que nous avons retrouvé cette excellente table lyonnaise. Le personnel attentionné, souriant très à l'écoute. Le repas divin. Et monsieur Vianney qui n'hésite pas à venir nous saluer comme si nous étions de la famille et de répondre avec le sourire à toutes nos questions ( comportement très rare et qui hélas se perd ..) Allez y.
187259Thierry82;187259Thierry82;18 mai 2013;un pur plaisir pour les sens;5.0;couples;208;un moment unique, dans un endroit fabuleux , table exceptionnelle et personnel à la hauteur de ce lieu unique à refaire . courez dans ce temple de la gastronomie.
Kamaga;Kamaga;17 mai 2013;Fabuleux;5.0;couples;26;Nous avons été enchanté par le lieu qui a su conserver une âme , le personnel chaleureux et très professionnel , sympathique et accueillant , quant au repas il était tout simplement divin de l'entrée au dessert ! Félicitation à toute l'équipe ! Une adresse à recommander  sans crainte
Eve-Elo;Eve-Elo;15 mai 2013;A la hauteur de sa réputation;5.0;couples;55;j'ai apprécié l'accueil chaleureux de tout le personnel et tout particulièrement le sommelier qui nous a apporté ses conseils avec simplicité et humour, la cuisine de grande qualité, la présentation des plats qui ravit les yeux. Nous avons même eu le plaisir de saluer le chef, Mathieu Viannay.
CULBU;CULBU;14 mai 2013;Institution;5.0;No information;111;Un grand nom de la gastronomie lyonnaise repris par un nouveau cuisinier. C'est un bonheur d'y aller
Cecile R;CecileD935;11 mai 2013;Une bonne adresse...;4.0;friends;96;Restaurant composé de plusieurs pièces intimistes, bien décorées...a midi, les prix sont plus abordables. Service professionnel. Plus de deux heures de mets et de bons vins...un agréable repas entre amis dans une institution typiquement lyonnaise.
Georgy1212;Georgy1212;30 avril 2013;Tres bon;4.0;friends;28;"Bonne table.Irreprochable en tout sauf peut être la déco de la salle du bar etrangement froide alors que les salons sont cosy. Un peu de chaleur amenerait un meilleur bien etre.
Regalade de produits, service super.
Je recommande. Attention fermé le week end."
HappyEric;HappyEric;18 avril 2013;La Mere Brazier, delicieusement surannee;5.0;none;213;"A deux pas de l'hotel de ville de Lyon, dans un petite rue facilement encombree se niche un joyau auquel un chef talentueux a decide de rendre toute sa splendeur, la Mere Brazier. Des les premiers pas dans les couloirs de ce haut lieu de la gastronomie lyonnaise, on sent que des decennies de haute cuisine vous contemplent. L'endroit a garde sa patine et fait penser a ces institutions bourgeoises ou la clientele est a l'image des murs et des meubles. Bourgoise, la Mere Brazier l'est incontestablement. Sa cuisine en revanche est moderne, inventive et divine. Craquez pour le sublime homard bleu et ses pommes de terre rate et vous comprendrez que l'on sait cuisiner cet animal tres loin des cotes bretonnes. Laissez vous tenter par les desserts exceptionnels et surtout, ne ratez pas le cafe et ses mignardises, une tuerie. A ce propos, ""la Mere Brazier m'a tuer"" et je vais revenir avec du temps pour respirer ce lieu enchanteur."
bordolac;bordolac;15 avril 2013;visiter un Temple;4.0;couples;30;"Al la mère Brazier avec Point à Vienne et l'Oustau de Baumanière; les adresses mythiques les 3 étoiles michelin perpétuelles de ma jeunesse avant Bocuse et les Troisgros!
 me voici chez la fameuse Mère Brazier! Lieux secret et confortables de petites salles à manger, de la cuisine central et d'un premier étage qu'il faut voir.
Le menu de base à 67€ est remarquable, terrine superbe, féra merveilleux malgré la couverture de petits légumes presque crus et un admirable Paris Brest, trop riche qui fait apparaître la boule de glace d'accompagnement fade.
Splendide Condrieu en demi bouteille et Volnay épatant! Il ya lieu de féliciter la sommelière pour son charme sa compétence et sa gentillesse, ainsi que le maître d'hôtel qui prend la commande. 
Service très efficace par un serveur renfrogné, peu loquace et très pressé! bon ce n'est pas dramatique mais un peu de décontraction n'est pas malvenue, on n'est pas dans une consultation mais à dîner pour passer un bon voire un grand moment!
En résumé les deux étoiles Michelin sont justifiées: la Mère Brazier nouvelle formule vaut bien le détour!"
alpibali;alpibali;15 avril 2013;Superbe soirée;5.0;couples;15;Dur de trouver des défauts... (Peut être un tantinet déçu par mon plat principal). Mais franchement, nous avons gouté une vraie belle et bonne cuisine. La qualité du service est irréprochable avec beaucoup de chaleur. Au niveau des vins, nous avons eu la chance de gouter deux chef-d’œuvre. Bref, une superbe soirée.
B M;103BM103;14 avril 2013;décus malgré une grande fidélité;3.0;couples;1;"Fidèles depuis l'installation de Mathieu VIANNAY dans le 6° arrondissement de YON, fidèles également depuis sa reprise de la MERE BRAZIER, c'est avec une grande déception que nous avons pu observer la descente de qualité tant au niveau du service que de certains plats, qui jusqu'à ce jour restaient d'exception: Service obséqieux et désinvolte,  dessert raté et malgré tout présenté en connaissance de cause...!!? et de ce fait renvoyés en cuisine, accompagnement de départ inexistant type Pizzeria, et encore...,
 Dommage, très très dommage car c'était le plaisir d'une grande table....
Avec l'espoir qu'à bon entendeur......"
bersa58;bersa58;9 avril 2013;Une excellente soirée;5.0;couples;13;L`esprit de la maison a été conservé et réaménagé avec beaucoup de chaleur, accueil courtois.La cuisine a juste ce qu `il faut d`audace et de modernité , cuissons parfaites et belles présentations, superbe carte des vins, service de qualité et avenant une mention particulière aux sommeliers qui nous ont permis des découvertes, tout le personnel est très professionnel ,souriant ,aimable . Un vrai restaurant gastronomique convivial qui atteint l`excellence et où l`on a envie de revenir ,merci à toute l`équipe .
542SusanD;542SusanD;7 avril 2013;Déjeuner décevant;3.0;family;11;On s'attendait à mieux. Peut être le menu déjeuner n'était pas un bon choix mais on reste sur des plats simples et peu travaillés. Le service n'était pas non plus à la hauteur. Dommage.
GEP01;GEP01;1 avril 2013;Tres bonne adresse;5.0;couples;4;Une institution qui confirme bien sa réputation. Sans reproche que ce soit en terme de cuisine que de qualité de service et qualité des vins. Continuez !
petitemine;petitemine;30 mars 2013;Très bonne adresse gastro, de cuisine lyonnaise;5.0;friends;128;"En effet, nous avons mangé à la carte un vendredi soir: entrées, puis, une poularde de Bresse pour 4! quel fût notre enchantement! la sauce était divine, la découpe à la cuillère, par le maître d'hôtel, fantastique! quant aux vins très bien! nous avions sélectionné un ""crozes"". Le service, parfait, un serveur spécialement pour l'eau, très pro! quant aux desserts: le ""paris-brest"" et le souffler grand-marnier, à recommander. L'endroit est une vieille demeure lyonnaise avec des petites salles, très cosy."
Frederic P;69fred;25 mars 2013;Excellent service  -  parfait pour les desserts;4.0;none;386;Offert pour l'anniversaire de mon père avec une petite attention agréable en dessert. Sommes restés sur le menu qui est qualitatif sans être gastronomique - une félicitation toute particulière pour les desserts ..... aurions apprécié la venue de MV en salle.
mzani;mzani;23 mars 2013;Tradition,excellence au meilleur rapport prix/qualité;5.0;business;720;"La formule du midi a 50 eur/pp pour une formule entrée-plat-dessert reste un des meilleurs rapports qualité/prix pour un déjeuner d'affaires dans le centre de Lyon ;mise bouche ,pré-dessert et mignardises compris.
Le Chef est généreux et créatif entouré d'une équipe en cuisine et en salle pro,efficace et souriante.
A midi le déjeuner est servi a l’étage dans les salles aux céramiques et poutres originales.

Si Lyon est la Capitale de la Gastronomie française,elle le doit a Mère Brazier qui reste la gardienne des traditions dans l'innovation."
Ruben L;RubenL617;17 mars 2013;Le meilleur de la gastronomie Lyonnaise;5.0;friends;2;"Nous avons été très bien accueillis. Le personnel est vraiment très professionnel, aimable et discret.
Le chef Mathieu Vianney nous surprend avec des saveurs incroyables et des ingrédients de très bonne qualité."
