,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
320,Jérôme F,jeromeflorent,25 mai 2020,Les meilleures empanadas en dehors d’Amérique du Sud,5.0,solo,2,"J’ai commandé 4 empanadas avec une sauce chimichurri (obligatoire!).
Pollo, carne, caprese et verdura. Malheureusement la jamón y queso n’était pas dispo ni l’afajor, victimes de leurs succès! Ce qui ""m’obligera"" d’en commander à nouveau. Toutes celles que j’ai goûté sont excellentes! On retrouve le goût, l’assaisonnement, la qualité du produit argentin. Un vrai plaisir!"
321,Megane Q,Megmeg1503,15 février 2020,Un superbe restaurant argentin,5.0,family,2,"Une belle ambiance, les empanadas étaient délicieux, un choix variés avec des saveurs délicieuses. Un très bon concept de commande avec possibilité de pouvoir recommander si vous restez sur votre faim. Service très rapide et qualitatif. J’y retournerai avec un très grand plaisir."
322,Annick B,258annickb,12 février 2020,À visiter sans hésitation,5.0,couples,34,"Découvert par hasard, nous avons tout apprécié : l’accueil, les conseils, les saveurs de ces délicieux empanadas, la fraîcheur des produits et les desserts ! 
Un choix sympathique de vins argentins et l’impression d’être déjà un peu en voyage avec des tables occupés par des petits groupes d’habitués de langue espagnole , dans un cadre chaleureux "
323,Thierry F,thierryf57,1 février 2020,Une belle découverte,5.0,friends,42,"Le hasard d'une facade allumée à 22 h30 et une magnifique découverte pour des produits frais et originaux.
A refaire avec plaisir "
324,Ornella,Ornellametz,30 janvier 2020,Magnifique découverte !,5.0,none,1,"Excellent restaurant où vous pourrez y déguster de délicieux Empanadas ! L'ambiance est chaleureuse, le personnel est à l'écoute et la décoration a été choisie avec soin et bon goût !

Je remercie particulièrement Alexis pour son accueil et dont le sourire irradie le lieu ;)"
325,Laura Gaz,lauragazarian,30 janvier 2020,SUPER,5.0,none,2,"Bonne ambiance, super déco, accueil impeccable, un sans faute pour cette nouvelle adresse lyonnaise. 
La cuisine est très bonne ainsi que les cocktail !

Je recommande a 100% !!!"
326,Sh T,476sht,28 janvier 2020,Soirée entre copines,4.0,none,3,"Nous avions choisis ce restaurant pour fêter un évènement entre amies et nous y avons passé un très bons moment. Le personnel est adorable. Nous avons adoré le concept, original et à la fois nous pouvons manger une spécialité argentine revisitée avec des goûts occidentaux. Je recommande"
327,Caroline M,carolinemU3881NA,26 janvier 2020,Excellente expérience,5.0,solo,1,"Très joli lieu où vous pourrez savourer de délicieuses empanadas ! L'équipe y est très agréable et chaleureuse, je recommande vivement !!"
328,Joaquin D,226joaquind,20 janvier 2020,Magnifique,5.0,friends,2,"Vraiment super
Le personnelle 5 étoiles  
L’ambiance 5 étoiles 
Nourriture 5 étoiles 
Décoration 5 étoiles 
C’est comme manger à Buenos Aires"
329,celia n,792celian,27 octobre 2024,Restaurant sympa pour déguster des empanadas,4.0,family,88,"Nous avons commandé une de chaque empanada, elles étaient très savoureuses, en particulier la spéciale (mensuelle ? ). Salade et desserts sont également savoureux. Les serveuses étaient très gentilles et sympathiques. Le seul mauvais point (à mon avis) est de manger sur des selles hautes, je préfère les chaises ordinaires mais ça ne dégage pas la qualité de la nourriture : )"
