user,user_profile,date_review,title,rating,type_visit,num_contributions,review
LeaHenn,LeaHenn,20 mars 2016,La découverte d'une culture à travers un voyage gastronomique,5.0,family,166,"Pour être honnête, nous avons réservé dans cet établissement sans savoir que c'était un restaurant franco-péruvien. En effet, nous nous étions laissé séduire par la beauté des plats dont les photos étaient déjà présentes sur Tripadvisor. Quelle magnifique découverte ! Nous nous sommes laissés tenter par le menu en 7 services selon les envies du chef afin de pouvoir découvrir au mieux cette cuisine qui nous était totalement inconnue. Et nous ne regrettons absolument pas ! Le repas est très léger, très relevé, ultra surprenant et tellement bon. Chaque met est unique et la mise en scène est très attractive, on se prend vite au jeu et on en redemande. En plus du talent du chef, le timing du repas, l'accueil et le service sont parfaits, attentionnés et discrets. Vu le travail fourni, les produits et la qualité de la cuisine, le rapport qualité-prix pour ce menu découverte est très bon. C'est certain nous reviendrons dès que la carte aura changé et nous nous laisserons une seconde fois emporter par ce délicieux voyage au Pérou !"
Jocelyne M,jocelynem820,15 mars 2016,SURPRENANT,3.0,couples,12,"L'accueil et le service sont irréprochables. La cuisine est intéressante mais pour ma part et à  mon goût les saveurs trop typées. En revanche c'est un moment de pur dépaysement dans un endroit calme, à essayer."
Jacques H,166jacquesh,2 mars 2016,Amusant ... et bon !,5.0,couples,43,"Je ne sais pas si le menu dégustation se trouve chez le péruvien moyen ;) , mais en tous cas c'est très amusant, très inventif et très bon.

On ne s'ennuie pas une seconde dans le menu dégustation , sans pour autant tomber dans le ""cirque"" culinaire qui consiste à faire n'importe quoi. Les produits sont traditionnels pour le Pérou , et originaux pour un palais occidental (manioc, piment, ...). Les associations sont nombreuses sans excentricité excessive..

Le service est agréable , les tables en nombre très réduit et espacées. Calme et volupté sont au rendez-vous.

Menu dégustation à 7 plats pour 80€. Compte-tenu du travail de chaque assiette et du caractère ""sur mesure"" du restaurant, c'est très correct."
jeanjeanMichel,jeanjeanMichel,29 février 2016,Repas Magique,5.0,couples,6,"Le service était de tout premier ordre, un personnel attentif et une ambiance relaxante et tranquille . L'accueil est professionnel et se détend au fil du repas pour accompagner ce merveilleux moment . La nourriture délicieuse , vraiment excellent . Nous y retournerons très bientôt."
Christophe_Sch,Christophe_Sch,25 février 2016,Un voyage gastronomique extraordinaire,5.0,couples,1,"Une soirée au Miraflores, un pur plaisir des sens! Le menu dégustation est tout simplement irréprochable: tout comme la présentation dans l'assiette, le mariage des saveurs est délicieusement équilibré! L'harmonie entre les vins proposés et les plat est juste divine. Quant au service, il est aussi efficace qu'aimable. Une expérience à ne pas manquer pour toute personne ouverte d'esprit et désireuse de découvrir une cuisine sortant des sentiers battus. Tout ce que je souhaite à l'équipe du Miraflores, c'est de faire florès!"
Jmi71,Jmi71,31 janvier 2016,Excellent repas dégustation,5.0,friends,7,Un repas exquis! Des richesses en saveur et en créativité culinaire ... C'est vraiment une adresse gastronomique à recommander quand on veut sortir de la cuisine française et se régaler autrement . ! Un service très raffiné et de haut vol. 
Lisa C,LILI_EU_FR,27 janvier 2016,Un chef talentueux à découvrir absolument,4.0,friends,116,"Une chaleureuse et élégante salle de restaurant, décorée avec goût … vide en ce mercredi soir. 4 couverts pour cette soirée et le sentiment que le restaurant a été privatisé pour nous, ce n’est pas désagréable. Beaucoup d’originalité dans les plats et surtout leurs esthétiques, un recherche talentueuse, nos yeux s’émerveillent et nos papilles s’émoussent ; tout n’est pas du même niveau notamment les mises en bouche mais le poulet confit et le dessert au chocolat furent simplement merveilleux. Le Chef est spécialement talentueux. Nous avons été déçus par le St Veran trop vert et le service souriant mais trop présent (suppression des verres sans justifications, invitation à la découverte sans plus d’explications…) mais cela est subjectif. Bref courez découvrir ce Chef si votre bourse est remplie, vous serez enchantés."
vincents222,vincents222,23 janvier 2016,Délicieuse aventure culinaire très particulière,5.0,friends,10,"un vrai moment à part comme je n'en avais jamais vécu au restaurant.
C'est bon, beau, original, plein de saveurs, des matières variées, une présentation typée.
Chaque plat raconte une histoire.
Nous avons pris la formule dégustation avec de nombreux plats, tous étaient excellents et avec un final en apothéose avec les déserts.
Une remarque: pas de fromage, pourquoi, je ne sais pas.
Allez y vite vous vous rappelerez longtemps de votre soirée."
Stéphanie B,550st_phanieb,22 janvier 2016,Voyage culinaire dépaysant,5.0,friends,7,"Superbe restaurant très intime 
Service parfait et chaleureux (une jeune femme très agréable)
Cuisine excellente et originale avec des nouvelles saveurs à découvrir de l'entrée au dessert 
À découvrir !"
Celine C,73celinec,21 janvier 2016,Absolument parfait!,5.0,couples,31,"Une vraie découverte!
Un moment de dégustation inventive et gourmande.
Une ambiance romantique et chaleureuse.
Un service aux petits soins et discrets.
Une soirée parfaite en tous points. "
Guizzmo (Karine et Vincent),Guizzmo,21 janvier 2016,Dépaysant,5.0,family,42,"Le plus extraordinaire :
- les parfums et les plantes / épices qui viennent du Pérou. Fraiches, parfumées. On se croirait vraiment là-bas
- des mises en bouche surprises
- des cuissons maitrisées
- de belles présentations (surtout les desserts)
- des menus qui changent (même si on finit par retrouver certains plats)
- le service impeccable

Réserver à l'avance car nombre de couverts limité."
gillesmialon,gillesmialon,21 janvier 2016,Une cuisine péruvienne de qualite,4.0,couples,361,"Nous avons découvert ce restaurant péruvien un.soir en attendant un voyage au Pérou dans quelques mois .
Accueil très sympathique et attentionné en particulier pour l explication des différents plats Cadre dépouille ensemble est plutôt plaisant 

Cuisine élaborée et recherchée einsistant sur les saveurs 
. Le tout avec un pisé vous sour puise un u Pérou '. Comptez 75 euros par personne tout compris . Noter que la carte change tous les trimestres"
Frédéric T,fredericthomaslyon,17 janvier 2016,Un grand voyage,4.0,friends,20,"Joli voyage proposé par le chef avec des saveurs découvertes. Prenez l'apéritif maison, délicieux et jamais vu. Un service présent et souriant. "
Rnnlcz,Rnnlcz,17 janvier 2016,Dépaysement et découverte,5.0,none,6,"Je ne connaissais pas la cuisine péruvienne, je n'ai pas été décu du voyage. 
Le ceviche est parfait. Les amuses bouches permettent de découvrir de manière ludique des nouveaux mets.
On se sent bien dans ce restaurant, les serveurs sont attentionnés, sans que le service soit guindé.
L'étoile ne devrait pas être très loin."
Ponpon69,Ponpon69,30 décembre 2015,Découverte de la gastronomie franco-peruvienne,5.0,friends,21,"Un véritable coup de cœur pour ce restaurant gastronomique ! Des surprises à tous les plats, une très belle présentation des assiettes ! 
On en redemande "
Emlyn_Lili,Emlyn_Lili,9 décembre 2015,Un voyage sur les traces des saveurs péruviennes - exceptionnel,5.0,couples,47,"Ne connaissant pas du tout les saveurs péruviennes (hormis le ceviche) j'ai opté pour le menu Cuzco, la surprise du chef, une succession de 7 plats avec en plus l'accord mets-vins.
C'était exceptionnel, des saveurs nouvelles, des assiettes graphiques, l'explication des mets comme des vins qui permet de profiter au mieux de l'expérience et de voyager!

Service parfait et chaleureux pour une soirée magique et de la nouveauté pour les papilles"
Adrien G,360adrieng,3 décembre 2015,Une réussite totale,5.0,couples,109,"Pour ma deuxième visite dans ce charmant restaurant, je ressors avec la même impression que la première fois : j'ai passé un moment des plus agréables. La serveuse est aux petits soins en adoptant la juste distance avec ces clients, les plats sont aussi visuels que raffinés, le cadre est intimiste... Bref un dépaysement total pour un savoureux moment !
Vivement ma prochaine visite !"
Degustation4ever,Degustation4ever,27 novembre 2015,Génial!!!,5.0,none,16,"Une découverte splendide!!! Je recommande chaleureusement ce restaurant! Une fusion intelligente entre le meilleur de la gastronomie française avec des ingrédients typiquement péruviens !!! C'est absolument divin! Depuis longtemps que je ne me suis pas régalé de la sorte!!! Les saint Jacques parfaitement cuites, la cuisson des pigeonneaux impeccable, des jus et des sauces inventives! Un delice!!! Merci Carlos!!!!"
Valrio 22,Val_rie_F187265,25 octobre 2015,Envie d'aller au Pérou !,4.0,friends,156,Très belle découverte tout près de chez moi ! Cadre sobre et chic à la fois ... Accueil charmant. Et le meilleur est dans l'assiette ! Un vrai bonheur de découvrir des saveurs et mélanges inconnus ! Une très belle surprise pour mon anniversaire et une seule envie : revenir ! 
elisa692014,elisa692014,24 octobre 2015,trop de saveurs tuent les saveurs,3.0,couples,84,"Pour commencer le ""voyage"" une huile péruvienne au goût de noisette avec du pain, j'aime l'idée ( mais entre nous je préfère une bonne huile d'olive!) 
Le ceviche de truite est très bon mais tellement masquer par l'acidité des agrumes qu'impossible d'en apprécier la saveur de la chaire...
Une qualité de porc comme j'ai rarement manger cependant l'accompagnement quinoa qui nage dans les fruits et les épices me plait moins...
Le dessert, une espece de mousse fromage blanc avec des billes chocolat et fruits est sans interét, ne surtout pas y'aller pour la partie sucré...
Les vins sont cependant excellents
Assez déçue dans l'ensemble mais contente d'avoir pu manger quelques produits péruviens même si dans l'ensemble trop d'aromates qui tuent les produits principaux du plat"
ISABELLE N,isalisia,23 octobre 2015,Un régal pour vos papilles et vos yeux,5.0,friends,94,"Une découverte culinaire, des produits et des saveurs que je ne connaissais pas.
Un voyage à travers nos assiettes, le glossaire de la carte vous explique très bien ce que vous découvrez.
Chaque plat est esthétiquement travaillé, un bonheur pour les yeux.
Une très belle soirée, n'hésitez pas à découvrir cette cuisine qui saura vous surprendre et vous ravir."
fad2ka,fad2ka,21 octobre 2015,Une belle découverte,4.0,family,9,"Le mélange des saveurs est unique. Nous avons pris un des menus découverte pour pouvoir voyager au Pérou...ça n'a pas raté ! 
La chips de quinoa noire est exceptionnelle ! "
letraqueur,letraqueur,21 octobre 2015,Un très beau voyage culinaire,5.0,none,73,"Un repas en amoureux, un accueil ultra sympathique, une cuisine inventive avec des produits du Pérou et le mélange des savoirs faire Français et Péruvien, voila les ingrédient du Miraflores. Nous avons passé un excellent moment dans ce restaurant au cadre agréable et parfait pour un repas en amoureux. Merci pour ce bon moment. La carte d'automne était parfaite."
Jules B,898julesb,14 octobre 2015,Un voyage culinaire,5.0,none,5,"Des plats raffinés et délicats, mais surtout une véritable découverte d'une gastronomie que je ne connaissais pas. Des produits qui m'étaient inconnus se sont révélés délicieux et très intéressants. Je conseille vivement ce restaurant si vous voulez passe un bon moment et découvrir de nouvelles saveurs. Le service est très agréable."
Romain,RomainD333,11 octobre 2015,Magnifique voyage pour les papilles...,5.0,couples,155,"Monstrueusement excellent... Un voyage de saveur dans les assiettes!!! Nous avions réservé pour notre anniversaire de mariage et même la petite attention de fin de repas était présente!!! C'est le meilleur restaurant que nous avons fait cette année!!! C'est indescriptible tellement les goûts sont impressionnants ... Chapeau pour la cuisine et pour le service très pro et très attentionné!!!

"
ANG69Lyon,ANG69Lyon,7 octobre 2015,Très belle découverte,5.0,business,22,Nous avons découvert ce restaurant à l'occasion d'un repas d'affaires. Le chef a su nous faire voyager tout en délicatesse parmi des saveurs méconnues. Le service est discret et efficace. Une excellente adresse.
ADLH_011,ADLH_011,6 octobre 2015,Notre meilleur restaurant à Lyon !,5.0,couples,44,"Nous sommes venus au Mirafores en couple pour un anniversaire suite aux nombreux excellents avis et éloges que l'on peut lire sur l'établissement. La soirée a été à la hauteur, service très agréable et cuisine qui enchaine les très bonnes surprises. Les prix, certes un peu élevés, sont très largement justifiés par la qualité des plats et la créativité du chef. Sans hésiter notre meilleur restaurant à lyon en 4ans ici. À essayer absolument et à revisiter rapidement ! "
Camille V,375camillev,2 octobre 2015,Belle découverte,4.0,none,100,"Un petit restaurant accueillant, très bon service avec beaucoup d'explication et la serveuse très souriante. La cuisine très bonne, beaucoup de découverte avec de nouvelles saveurs souvent très fraîches et agréables. Mes coups de cœur, la truite marinée au citron vert et le dessert au chocolat  que j'ai vraiment adoré ! Terminer sur une touche aussi fraîche et gourmande fut un régale ! "
Flo K,FloK270,30 septembre 2015,Superbe voyage,5.0,couples,56,"Un ravissement du début à la fin. Une invitation au voyage indéniable. Tout était délicieux, beau et l'accueil est irréprochable. Restaurant au top pour les grandes occasions.
Petite salle qui rend l'atmosphère plus intime."
sergio63114,sergio63114,27 septembre 2015,Quoi dire de plus!!,4.0,business,133,"Tout a été dit sur ce surprenant chef... Mais impossible de ne pas souligner son côté décalé 
Le voyage en Amérique du Sud est parfait, les épices équilibrées, les couleurs chaudes 
Petit bémol quant à l'accueil un peu glacial, parce qu'on arrive à 5 au lieu de 4, alors que la salle est à moitié vide, et qu'il n'est pas possible de le faire savoir avant 19 heures "
Sophinette69,Sophinette69,27 septembre 2015,Superbe decouverte,5.0,couples,19,"Restaurant à découvrir absolument ! Atypique, original, avec des saveurs et senteurs de l'autre bout du monde! 
Accueil très professionnel et sympathique, deco sobre... 
Rien a redire, nous avons passé une super soirée "
Jean-Claude A,570jeanclaudea,22 septembre 2015,Quelle merveilleuse expérience,5.0,couples,6,"Une merveilleuse expérience dans un cadre épuré et soigné. La cuisine proposée est très raffinée avec des vins exceptionnels. Des saveurs subtiles, recherchées et délicates se découvrent par magie. Le Chef revisite ses plats adroitement pour notre plus grand plaisir."
juaroundtheworld69,juaroundtheworld69,10 septembre 2015,Succulent !!,4.0,friends,331,"Plusieurs fois le bouche à oreille nous avait sollicité l'endroit !!!
De prime à bord l'extérieur est sobre ainsi que l'intérieur , la carte vous dirige simplement vers une découverte variée des plats péruviens .
Grâce à un délai d'attente court , et une fois passé les mises en bouche excellentes , les assiettes arrivent rapidement , magnifiquement décorées et savoureuses à souhait !!
Le service est très bien , efficace et léger !!
Un très bon moment !!😊"
belgik r,belgikr,19 août 2015,surprenant et excellent,4.0,family,5,"De passage à Lyon, ont nous avez conseillé ce restaurant, l'accueil a été sympathique, la carte bien que surprenante propose un large choix et après conseils du maitre d'hôtel ont a été trés vite servis et les plats ce sont succédés avec raffinement et découverte, je recommande vivement ce restaurant."
sylvie a,890sylviea,13 août 2015,VOYAGE AU PEROU EN PLEIN LYON,5.0,couples,95,"Cadre raffiné, service raffiné, cuisine très raffinée, vins exceptionnels. Ce restaurant est un voyage au Perou, la présentation des différents plats est particulièrement soignée, beaucoup de saveurs que nous ne connaissons pas mais il faut essayer.
Les vins sont d'une qualité exceptionnelle et je garderai un souvenir ému du dessert : mille feuilles au chocolat d'Urubamba avec mousse aux fruits de la passion et sorbet au café brulé..... Mérite d'avoir une étoile."
pierreetChristine,pierreetChristine,31 juillet 2015,Subliminale..,5.0,friends,2,Que cela fais du bien de venir chez vous manger nous sommes venus il y a déjà quelques temps et nous avons décidés de laisser ce petit commentaire.. C'est chic bon enfin même très très très bon miam.. !!
lvit,lvit,25 juillet 2015,Une très belle découverte,5.0,couples,43,"Nous avons pris le menu dégustation et ce repas fut savoureux et une merveilleuse découverte. Les saveurs des plats péruviens re-visitées par le chef et adaptées à nos gouts c'est une vraie réussite.
C'est franchement un restaurant qui mérite le détour pour des amateurs de gouts et saveurs variées et nouvelles."
maude571,maude571,24 juillet 2015,Magique,4.0,couples,5,"Une cuisine à l'image du lieu : raffinée et surprenante. La plus belle découverte culinaire de ces derniers mois ! Un service extrêmement soigné, un moment magique ou l'on voyage. Bravo pour ce que vous avez fait de ce bel endroit !  "
ROMAIN,ROMAIN010203,23 juillet 2015,Parfait,5.0,friends,50,"Succulent voyage culinaire au Pérou, sans aucune fausse note.
Le cadre est simple et sobre, le service avenant, plein d'attention et très consciencieux dans les explications apportés sur chacun des plats.
Cuisine raffinée et délicate, les escargots bio en ceviche étaient incroyables.
Prix élevés mais cohérents avec la qualité des produits servis."
Elsa10000,Elsa10000,21 juillet 2015,un surprenant voyage,5.0,family,31,"Nous sommes venus un soir en famille fêter un anniversaire. Nous avons pris le menu dégustation et ne savions pas à l'avance ce que nous allions manger. Bien nous en a pris, c'est la meilleure formule. Une fois entré dans le restaurant, nous n'avions qu'à nous laisser guider par  notre charmante hôtesse qui nous emmenait d'un plat à l'autre en nous en racontant l'origine géographique et culturelle. Tout est étonnant, la présentation, les saveurs, les textures. Et tout est succulent! C'est plus qu'un diner dans un excellent restaurant, c'est un moment à part."
baabab,baabab,20 juillet 2015,C'est le restaurant de Lyon à découvrir en ce moment,4.0,family,14,"Une des cuisines les plus réputées du monde revisitée par un jeune chef péruvien qui ose ce nos chefs réputés n'osent plus et un sommelier qui m'a enthousiasmé par la qualité du choix des vins vis à vis des plats présentés.
Continuez...et bonne chance."
MawieSo,MawieSo,19 juillet 2015,Evasion et éveil des sens,5.0,couples,8,"Nous avons réservé, notre ami et moi, un samedi soir du mois d'avril pour un tête à tête en amoureux. L'ambiance, la décoration, et les serveurs efficaces et discrets sont parfaits pour un dîner romantique !
Venons-en aux saveurs ! De l'entrée au dessert, rien à redire ! Le repas est juste une invitation au voyage. Chaque plat est surprenant, fin et raffiné. Les produits sont d'une extrême fraîcheur.
Nous avons adoré la succession de mises en bouche qu'on nous a servi avant le repas ! Et que dire du ceviche ... une explosion de saveurs !
Je terminerai juste par un ""waaaahooo"", c'est le seul mot qui me vient à l'esprit à chaque fois que je repense à la cuisine du Miraflores :-)"
BCO62,BCO62,18 juillet 2015,Cuisine péruvienne à la française. Très bon accord plats-vins.,4.0,family,6,"Nous sommes venus un samedi midi en famille pour fêter un anniversaire.
Le restaurant a ouvert pour nous, seule contrainte : prendre le menu dégustation.
Nous avions un jeune enfant (2ans 1/2), un menu spécifique lui a été proposé.
Nous avons passé un excellent moment.
Les plats étaient nombreux, très raffinés et en quantité telle que nous avons pu arriver au dessert avec encore de l’appétit!
Deux plats étaient  pimentés mais c'était raisonnable pour nos palais français.
Enfin 3 convives ont choisi la formule avec vin et alors là chapeau, c'était très bien!"
Vincent T,VincentT506,18 juillet 2015,Le meilleur restaurant de Lyon est Péruvien!,5.0,couples,90,Lyon regorge de restaurants merveilleux dont celui-ci qui contribue largement à ce succès. Il y a longtemps que je n'avais pas été aussi surpris par un chef aussi innovant et talentueux. Afin de maintenir une qualité et un service parfaits ils se contentent de 15 couverts chaque soir! donc réservez vite vous ne regretterez par cette belle expérience. 
vincent b,vincentb518,17 juillet 2015,saveurs et couleurs : surprises a gogo,4.0,business,168,"Dans un cadre depouillé chic, decouverte de la cuisine peruvienne sur un mode a la fois sophistiqué et trés visuel. Un vrai festival de couleurs, mention speciale à la chips de quinoa noir... Certaines assiettes sont de veritables trompe l'oeil et on ne cesse d'etre émerveillé par les textures et saveurs. Les menus sont assez chers avec un premier prix à 44 E mais la prestation de trés bonne qualité le mérite largement.  Deux bémols : Service guindé inutile et carte des vins trés excessive en tarifs pour ce qui n'est pas Français. Un restaurant qui merite tres largement sa recommandation gault millau. "
Julien M,JulienM593,18 juin 2015,"Juste magique, un vrai depaysement",5.0,couples,10,"Nous y sommes allés pour l'anniversaire de ma femme et je dois dire que c'était simplement divin.
Tant au niveau du service que des mets.
Toutes mes félicitations au chef et à ses équipes"
sphu80,sphu80,24 mai 2015,Une fusion food magnifiquement exectuee et pleine de generosite,5.0,couples,19,"Une splendide découverte, qui brise les codes de la cuisine peruvienne. Un decor simple mais tres eleguant et chaleureux. Un acceuil et service très attentionné. La cuisine Peruvienne dans toute sa generosite et sa chaleur, revisitee avec la finesse de la presentation a la française. Au final des plats fin et magnifiques. A recommander absolument pour un vozage exceptionnel tant gustativement quemotionellement. Le cuisiner transmet tout son amour pour son pays et sa cuisine au travers des plats. Ma seule déception: quand vais-je pouvoir y retourner"
ErL69,ErL69,17 mai 2015,Uns trés belle découverte,5.0,business,26,"Sur les conseil de Jean François Mesplede, nous avons testé le Miraflores. Merveilleuse expérience. 
Le service est très professionnel, la carte pleine de belles surprises ... un voyage culinaire extraordinaire à ne surtout pas rater.  "
Jean-Philippe L,JPLagrange,16 mai 2015,Belle découverte,4.0,couples,22,"Le chef mêleavec un bonheur certain  les saveurs de so pays avec la cuisine créative contemporaine.  Le service est attentionné et de bon aloi. Cadre contemporain sobre, propreté impeccable. Si ce restaurant n'a pas encore une étoile, il la mérite autant que d'autres qui l'affichent déjà. Attention petite salle (22 couverts) et service seulement le soir de 19h30 à 21h30, et des prix qui s'approchent de l'étoile (le prix de l'originalité)."
rimabaro,rimabaro,13 mai 2015,Une de mes tables lyonnaises préférées...,5.0,couples,13,"Nous nous sommes rendus au Miraflores et avons été très agréablement surpris par la qualité des mets, et du service. Le serveur nous a conseillé un vin péruvien dont nous nous sommes régalés. De plus, le rapport/qualité prix est très intéressant. A refaire !!!!!"
BERNARD D,BernardD383,29 avril 2015,Une très belle découverte,5.0,couples,36,"Partis à la découverte du Pérou, sur les conseils des contributeurs de Tripadvisor, nous avons passé une soirée délicieuse, accueillis avec le sourire de personnes visiblement passionnés, à découvrir la cuisine Péruvienne, revisitée par l'art culinaire métissé de Carlos Camino, accompagnée de délicieux vins péruviens! J'avais prévu de nous payer un bon repas sans aller jusqu'aux additions vertigineuses des restaurants étoilés, j'ai trouvé une étoile qui n'aura pas de mal à les rejoindre dans les vertiges de la grande cuisine!"
Sébastien V,793s_bastienv,19 avril 2015,Dépaysant et rafraîchissant,5.0,No information,18,"Une très bonne surprise, l'alliance de l'utilisation de produits traditionnels péruvien et d'une cuisine contemporaine. Ce qu'il faut de piquant pour relever le plat. L'harmonie des vins proposée permet de belles découvertes.
Une très belle expérience. J'y retournerai sans aucun doute. "
Gio C,Gio_SupplementBacon,8 avril 2015,Absolument a tester !,5.0,No information,60,"J'avais entendu parler de ce restaurant mais j'avais jamais eu l'occasion de tester auparavant.
Je n'ai pas seulement mangé mais j'ai effectué un voyage en Amérique du Sud.

La qualité des ingrédients, la simplicité et fraîcheur des saveurs, les (pour moi) surprenants mélanges d'épices.

Absolument conseillé! 

Ps : le chiharron, absolument conseillé! A ne pas rater ! 

"
ALEXLYON2014,ALEXLYON2014,17 mars 2015,LE PEROU S'INVITE A LYON .....,5.0,friends,9,"Un festival de saveurs ..... une subtilité de goûts ... combiné à un service de qualité !!!!
Moi j'adore !!!!
Un cadre feutré et raffiné, une invitation au voyage et à la découverte .... La gentillesse et la simplicité du service est parfaite.
Les produits sont de qualité, les cuissons sont juste parfaites.
Vraiment , je vous recommande ce restaurant qui enchantera vos papilles , mais mieux vaut être patient car les reservations s'enchainent... 
Le MIRAFLORES est le restaurant sud américain à découvrir sans modération .."
imp_chaix,imp_chaix,17 mars 2015,A découvrir,4.0,couples,12,"En allant au Miraflores, apprêtez vous a faire un beau voyage .. Découvrez de nouvelles saveurs, de nouveaux goûts.
En revanche, réservez longtemps à l'avance, car salle très petite et souvent complet."
Eric L,ericlM6982GU,6 mars 2015,Fabuleux !!,5.0,No information,12,"Une cuisine pleine d originalité et de saveurs. Une très belle surprise digne de nombreux étoilés Michelin. 
Il y a bien longtemps qu un chef ne m'avait pas surpris de la sorte.
Les produits péruviens viennent merveilleusement sublimer des plats d'une grande virtuosité. 
C'était simplement parfait !

"
Fanny S,161fannys,22 février 2015,Exceptionnel,5.0,friends,1,"Plus qu'un repas, le Miraflores est un moment d'évasion. Dès l'arrivée, le cadre du restaurant très cosy et aux couleurs chaleureuses invite au voyage. La carte comporte également un glossaire pour expliquer les différents ingrédients et plats typiques du Pérou. Les mets font preuve d'un dressage de grand restaurant, ils sont d'une finesse et d'une subtilité incroyable. Les épices sont très bien dosées et adaptées aux palais européens. Les vins péruviens ont aussi été une excellente découverte et s'accordaient parfaitement aux plats. Ne passez pas non plus à côté du Pico Sour en apéritif, un cocktail typique ! Par ailleurs, l'accueil est chaleureux, le service attentif, présent mais en toute discrétion. Grace à tous ces éléments, le chef et son équipe nous emportent dans leur univers et ravissent nos papilles. En un mot : à découvrir d'urgence, en réservant bien à l'avance !"
agnes2892,agnes2892,19 février 2015,Parfait !,5.0,friends,15,"Dans une ambiance raffinée, nous avons fait un voyage au Pérou avec deux guides très agréables. Si le prix est élevé, il ne nous a pas semblé excessif au regard de la qualité du service et du repas proposé. 
Tout est excellent ! Parfait pour une occasion spéciale."
Marcus_Lyon_69002,Marcus_Lyon_69002,17 janvier 2015,"très bon, trop cher",4.0,business,61,"Cuisine de qualité, parfumée et justement épicée... à tester !
Seule ombre au tableau, le prix un peu exagéré : c'est dommage... l'addition monte vite, très vite.
Si l'aventure péruvienne vous tente, alors faites chauffer la carte bancaire !"
ClaudiusSapiens,ClaudiusSapiens,15 janvier 2015,"Ne cherchez pas le Pérou, il est à Lyon !",4.0,couples,34,"On est plongé dès l'arrivée dans un autre monde. La salle est superbe, les fauteuils en velours rouge, le dessin sur le mur d'en face d'un singe à longue queue est immense, la lumière est belle et douce. Les tables sont bien dressées, sur une nappe blanche en coton, les verres et couverts agréables à l’œil et au toucher. Le service est effectué tantôt par un homme discret, très sympathique, connaisseur des vins péruviens, et tantôt par une femme souriante, très sympathique aussi, connaisseuse du Pérou et des mets péruviens. Deux mises en bouches précédent le repas, elles sont parfaites et surprenantes (la pomme de terre recouverte d'argile est à noter). Les plats sont tous très jolis et les portions très adaptées à la dégustation. Les cuissons des viandes et des poissons sont parfaites, les températures aussi. Les arômes sont étonnants, très différents de la cuisine française.  Le ""Clou du spectacle"" en dessert est réellement fabuleux (amertume et richesse du chocolat, craquant et fondant, pfff...). Les vins blanc et rouge Intipalka sont très réussis. Ce soir là, la note pour deux était d'environ 150€."
Julien D,437juliend,31 décembre 2014,L'un des meilleurs restaurant de Lyon,5.0,couples,3,"Le titre peu paraître pompeux, mais il est vrai pour moi et ma compagne.
Nous sommes à lyon depuis 9 ans pour elle et 6 ans pour moi, et après avoir dîner dans de nombreux restaurants, celui là a notre préférence depuis hier soir.

Parfait, du début à la fin...

Si cette gamme de prix est abordable pour vous foncez, les yeux fermés. Pour une occasion ou pour le plaisir, ne le ratez pas."
Fred M,FredM767,30 décembre 2014,UN TRES BON RESTAURANT GASTRONOMIQUE,5.0,couples,151,"Une cuisine tres fine; une presentation tres epurée des plats; une decoration simple mais chic; un service de haute qualité; des ingrédients de premier choix : bref une soirée quasi parfaite, avec en prime un brin d'exotisme.
Un petit bémol sue le fromage que nous avons voulu prendre au dernier moment et qui nous a été facturé ""à la carte"", au lieu de le compter avec le menu au tarif supérieur..."
Charl H,37charlh,14 décembre 2014,Véritable éveil des sens,5.0,couples,14,"Cet établissement nous offre un réel voyage gustatif.
Une petite salle, intimiste, à la décoration raffinée. 
Concernant le service, une prise en charge personnalisée, des explications précises et pointues sur les différents plats. 
Nous apprécions le fait de voir se succéder 3 mises en bouche avant notre entrée, non sans originalité tant par les saveurs que par la présentation. 
Se succèdent ensuite des plats et desserts somptueux, avec un visuel alléchant et des saveurs incomparables. On ressent la fraîcheur et la rareté des produits, tout comme la finesse avec laquelle ils ont été préparés et sublimés. 
Un établissement gastronomique avec un excellent rapport qualité/prix.
Merci pour ce beau voyage !"
Segolene13,Segolene13,7 décembre 2014,Très bonne découverte.,5.0,No information,26,Des mets subtils avec des ingrédients péruviens surprenants. Une ambiance intimiste pour une soirée parfaite!!
Hestia Ε,552hestia_,2 décembre 2014,Un délice!,5.0,couples,52,"Une expérience à ne pas manquer! C'est fin et très bon, les recettes sont surprenantes et le service très agréable et très rapide"
Arnaud P,586arnaudp,1 décembre 2014,Très belle découverte,5.0,couples,9,"Une très belle découverte pour ce restaurant qui ne paie pas forcément de mine. 
Accueil et service impeccables. On sent des gens qui connaissent leur carte et leurs assiettes, et qui ne tombent pas pour autant dans la condescendance. 
Une mention pour tous les amuse-bouche, qui éveillent les papilles et nous préparent au saveur exotiques du menu.

La cuisine est impeccable. Toutes les techniques sont parfaitement maîtrisées, la matière première de très bonne qualité et les goûts sont au rendez-vous et donnent l'occasion de découvrir de nouvelles saveurs. 
Particulièrement, la forêt noire est de mon avis tout à fait exceptionnelle, tant sur le visuel que sur le goût, totalement déboussolant.

Je recommande donc l'adresse à tous les gourmets. A essayer absolument si vous êtes à la recherche d'une vraie aventure culinaire."
