user,user_profile,date_review,title,rating,type_visit,num_contributions,review
RIOGALAXIE,RIOGALAXIE,13 avril 2016,Le Neuvième Art totalement maîtrisé,5.0,couples,61,"Dès l'accueil on est pris en charge avec le sourire. La décoration est très actuelle, c'est à dire ""nordique"" et ""zen"". Le Chef (meilleur ouvrier de France) a créé des plats d'une grande rigueur. Ce sont des peintures, des sculptures que l'on retrouve dans des assiettes elles-mêmes très originales. Tout est excellent. La carte des vins est un peu courte sur les Bordeaux mais on trouve son bonheur sur d'autres régions viticoles. 
A la fin du repas, on a la joie de discuter avec le Chef qui vient saluer les clients et échanger quelques mots avec lui.
Que du bonheur !"
gildefer,gildefer,12 avril 2016,"Une belle soirée,  un souvenir inoubliable",5.0,business,46,"Nous avons eu le privilège d'être invite dans cet établissement pour un événement professionnel....  La soirée fut un enchantement du début à la fin. Un voyage dans les saveurs, les goûts,  les consistances et l'esthétisme des présentations. Tout cela avec un service efficace et discret. Le chef est venu nous saluer en fin de soirée,  tout en retenue, mais c'est déjà un grand chef et à coup sûr un futur très grand.... "
Li0nelr,Li0nelr,12 avril 2016,Quel talent !,5.0,friends,57,"Nous avons convié des amis amateurs de gastronomie à découvrir cet établissement suite à notre visite de l'année dernière qui nous avait ravi et le chef Roure nous a encore complètement scotché ! 
L’enchaînement des plats de foie gras, langoustines et St Jacques/truffe étaient à tomber.
La technique ne saute pas aux yeux si ce n'est à travers l'élégance et la finesse du dressage car le produit est présenté dans sa plus simple expression et c'est bel et bien lui la star de l'assiette. Ici la technique est avant tout au service du goût et des émotions et c'est bien ça qui fait la différence entre un bon et un GRAND chef, c’est tout simplement le talent de sublimer le produit sans esbroufe.
Accueil parfait de Mme Roure et son équipe, vins délicieux, tout fût parfait. Bravo au chef et au personnel en cuisine et en salle nous avons adoré notre déjeuner, on en redemande ! Vivement la prochaine."
Caro D,carod598,27 mars 2016,Extraordinaire,5.0,couples,33,"Une vraie expérience culinaire à vivre !! Incomparable, des saveurs extrêmement marquées et succulentes même dans une bouchée. Repas vraiment copieux surtout pour un restaurant gastronomique. Service irréprochable. Petit bémol sur la salle qui est vraiment dépourvue de charme."
Sylvie B,K2991REsylvieb,17 mars 2016,L'art de cuisiner,5.0,couples,18,"""Va au 9ème art"" nous disait-on c'est le restaurant le meilleur de Lyon !
Alors nous y sommes allés et nous n'avons absolument pas regretté !
Un accueil très courtois, salle épurée très moderne, éclairage intimiste, table moderne sans nappe mais très fonctionnelles (table pour le sac de madame) disposées de façon à être tranquille.
De la mise en bouche au dessert ce ne fut que ravissement !
les plats sont une merveille pour les yeux et une tuerie pour les papilles. Cuisine créative, moléculaire et d'un grand raffinement. Les vins en accord avec les plats nous ont enchantés ! 
Le chef est venu nous saluer et à vraiment pris le temps de discuter avec nous. 
Nous avons pu le féliciter pour sa créativité et l'encourager à continuer. Il mérite vraiment une troisième étoile !!!
Comme lui a dit notre voisin de table : "" votre viande m'a ému"""
jpsainte,jpsainte,17 mars 2016,Toujours parfait,4.0,friends,141,Maintenant à lyon j ai retrouvé avec le meme bonheur la cuisine St rambert. Petite  salle donc convivial. Décor épuré donc moderne. Plats toujours aussi beaux et bons. Soirée parfaite même si je préférai le service de saint rambert...
Marie C,mariec993,15 mars 2016,Merveilleux,5.0,family,29,"Le cadre : moderne, épuré, classe; les tables étant disposées de manière à ce que nous restions dans notre intimité.
Le personnel : exceptionnel ... professionnel, discret mais présent, chaleureux et surtout à l'écoute (une jeune serveuse a même fait la surprise à ma fille d'une bougie lors du dessert car elle nous avait juste entendu en parler : bravo, quelle délicate attention)
Le repas : sublissime ... on nous régale la vue, l'odorat et les papilles. Des mets très délicats, plein de saveurs, une succession de petits entremets ... nous allons de découvertes en découvertes.
A faire et à refaire"
Robert B,P2914GBrobertb,14 mars 2016,Déçu,5.0,business,35,"Il est d’usage, quand on est invité dans un restaurant étoilé, de s’extasier devant le raffinement des mets, de célébrer l’inventivité du chef et de se joindre au chœur des éloges. Quitte à passer pour un ignare, je resterai sur ma réserve. Le service est absolument irréprochable, très professionnel, attentif, tout en restant amical et sans établir une froide distance.
Ma petite fille aurait apprécié le coté dinette des plats qui nous ont été servis. C’est mignon, on perçoit quelques saveurs, mais il existe une dose minimale en deçà de laquelle le palais ne peut guère apprécier ce qu’on lui propose.
Les desserts, déstructurés comme il nous l’était annoncé, finissent par ne plus posséder aucune grâce ni aucun goût.
Finalement les seuls mets qui nous furent servis sans modération sont le pain (excellent), le vin (c’est vous qui le payez) et le Boursin (plateau de fromage superbe et généreux)."
Francoise L,francoisel541,14 mars 2016,Sublime,5.0,couples,8,"Coffret cadeau ! quelle excellente idée ! nous avons passé un excellent moment dans ce restaurant. tout était parfait. une cuisine excellent et innovante. un cadre très sympa déco entre années 60 et 70.Très bon service. personnel nombreux agréable mais trop présent (ce qui change des restaurants ou le serveur est constamment derrière vous) quant au Repas.... que dire ? le chef est un véritable artiste, les bouchés d'escargots, les nids d'oeufs de caille mollet. le saumon au caviar et les St Jacques à la truffe un régal. très bien conseillé pour les boissons, je me répète mais tout était parfait !"
Laurent F,LaurentF738,4 mars 2016,"Fantastique, parfaitement à la hauteur...",5.0,friends,202,"Déjeuner entre amis le 3 mars dernier. Accueil très chaleureux de tout le personnel, jolie table ronde avec, au centre, un original petit foyer de pierre qui s'allume comme un feu follet. La cuisine est absolument parfaite dès l'entrée (le fois gras frais, un régal...), les plats se suivent avec un bon timing, pas trop vite, ni trop lentement, avec des cuissons et des jus équilibrés et superbement maîtrisés, goûteux, sans ostentation mais avec le respect des saveurs, avec chaque fois une petite touche d'originalité très bien trouvée (l'aligot servi sur un gros galet de pierre...). La carte des vins est à la hauteur, le sommelier parfaitement au courant de ce qu'il vous propose. Le chef vient s'enquérir de votre avis sur son travail, ce qui prouve le souci que la maison peut avoir du ressenti de ses clients. A refaire, d'urgence!"
val1965lyon,val1965lyon,27 février 2016,Diner d'exception,5.0,none,154,"Un sans faute. Le seul bémol c'est la décoration mobilière. Tout est exquis, travaillé et raffiné à merveille."
dany r,721danyr,20 février 2016,l'exceptionnel a son adresse,5.0,business,25,"repas le soir  4 personnes 2 couples
on reste bouche bée devant l'excellence
habitué des grandes tables, je pensais avoir déjà atteint le sommet en terme de gastronomie
Mr Roure est au dessus
la décoration l'ambiance générale, les saveurs, les mises en bouche, tout est au top
seule l'addition reste un frein à la répétition des visites"
guyod,guyod,17 février 2016,sans faute,4.0,family,51,"Nous voulions découvrir ce restaurant après avoir lu de nombreusés critiques et ce fut une bonne confirmation  , une cave d'un bon rapport qualité  prix 
Pour fréquenter des établissement des même rang on aurait apprécié des assiettes un plus garnies, même pour un MOF c'est souvent le casNeuvième"
Anne Marie B,244annemarieb,14 février 2016,Sublime,5.0,none,182,"Dans un cadre épuré, on goûte une cuisine particulière faite de saveurs associées originales. Un pur moment de bonheur. Service parfait "
OdC69,OdC69,14 février 2016,Du haut niveau,4.0,couples,62,"cadre intime et tables bien réparties  dans le salle pour privilégier l'espace de chacun. 
Un personnel efficace et professionnel mais parfois un peu distant.
Pour le reste, nous sommes chez une toque blanche, produits frais cuisinés avec soin. De la créativité du savoir faire c'est parfait. A faire et refaire ."
Deirdre_Am,Deirdre_Am,9 février 2016,La finesse incarnee,5.0,couples,76,"Nous avons eu le bonheur de dîner dans cet endroit d'exception, caché au coeur du 6eme. Ayant déjà eu la chance d'être initiés à la cuisine étoilée, nous avons néanmoins été épatés par la finesse de cette cuisine et surpris par les accords proposés par le chef. En somme un pur moment de délice dans une ambiance très agréable. "
julien412,julien412,7 février 2016,L' Art Maitrisé!!!!,5.0,none,173,"NS avions choisis cet etablissement pour un repas d anniversaire de mariage(des noces de soie)et oui deja.
Premiere Impression vu de l exterieur de l etablissement (Discretion), puis a l entree des lieux, ns sommes acceuillis par Madame Nanti (La Patronne pour ainsi dire).Sourire de rigeur et chaleureux,qui n est pas le cas de beaucoup de pseudo Patronne d etablissement!!!!
ns ns dirigeons vers la salle afin de ns installer,et decouvrons l univers ds lequel ns allons voyager.
Aux premiers regards on dirait un show-room de meubles  d une grande enseigne nordique.
VS inquietez pas cela ne dure que quelques secondes.
Par la suite l on comprend que tout a ete pense et realise ds le moindre details pour etre  connectes avec la philosophie des maitres des lieux.(comme les bougeoirs tous uniques avec des inscriptions qui refletent l esprit de la maison)mais Madame Nanti vs l expliqueras mieux que moi.
Revenons a table maintenant!
Service discret,reactif.
Sommelier a l ecoute et impeccable ds les attentes que ns recherchions(Pouilly fuisse  La Croix Vieilles Vignes 2013) prix une cinquantaine d euros ce qui est correct ,en accord avec notre menus en 4 plats a 132 euros (rappelons que ns sommes dans un deux etoiles)et que pour ce prix certains etablissement beaucoup moins cote sont plus cher!!! je parle du menu pas de la quille!!!
Premier amuse bouche pour accompagner nos deux coupes de champagne une legere tartelette d anguilles fumee et emulsion de riz ....UN NUAGE.
Puis ds la continuite un deuxieme arrivage de saveurs avec des cromesquis d escargots(qui par experience de grands restaurants est devenus une nouvelle mode PIC ,Domaine de Clairefontaine ..)ce qui n enleve en rien leur finesse.
Et puis un nid de caille viens se poser sur la table(en ses trois amuses bouches on commence a voir la technique et la rigueur des cuisines)on monte crescendo ds l exercice de style et de maitrise.
Le premier plat arrive.
OUUUCCHHHHH!!!
Une claque visuel,l huitre et couteau en gelee(description detaillee ds les photos jointes)
pour dire vrai j' n'osais meme pas manger la tartine , pardon la sculpture culinaire ,tellement c etait travaille.
Deuxieme plat ,la Grosse langoustine...Qui a ete le plat que j ai prefere(une fusion japonaise) un bouillon safrane dune delicatesse!!!qui se marie avec la pointe deposee au cornet de la  marmelade de mandarine.Au top.
Viens ensuite la suite.
La Saint jacques aux truffes(on aurait dit un petit roti) avec sa creme,son emulsion et son oeuf a la neige hmmmm.
Je sais que ce n est pas tt le monde qui aime le gout tres particulier et unique de la truffemais ce plat poiurrait en reconcilier plus d un.
Et voila que l on installe sur la desserte imbriquer a la table(quand j vs disais que tt avait ete penser en amont!!!)
La scene ou va se derouler la preparation du boeuf wagyu(Australie,un peu de geographie ne fait pas de mal de ns jours).
Cassage de croute de sel(pardonnez moi l expression, mais c est vrai! d ou l expression casser la croute ,bref)
Pour en extraire le celeri boule(BAAHHHH me diriez vs?Pas du tout, je dirais meme BAAHHHHH parce que vs en avez tjrs mange des mal prepares,pas assez cuit etc....)oubliez pas qu il y a un col tricolore a la baguette!
ajout d huile d olive et de poudre de menthe et c est parti pour un accord parfait avec la viande cuit au feu de bois qui est bien decelable en bouche(on est en fevrier et en fermant les yeux on pourrait etre en ete a cote d un barbecue).
Bien sur on en oubli pas pour autant le vin pour accompagner.
Sur la desserte de la salle une bouteille attire mon attention!
Un POMMARD 2011?
J en informe le sommelier et lui demande si celle-ci fait parti des vins que l on sert au verre?
BINGO!!fait peter un verre tavernier pour accompagner nos fromages,parce que le Pouilly n as pas reussi a arriver jusqu ici!
et que l on ne termine jamais du fromage avec du ""Chateau De La Courly"" .Sacrilege.
Et la verite c etait du velours.IMPECCABLE.
A nos cotes plusieurs desserts font leurs apparitions.
Et cela promet pour la suite!
Un avant dessert ns est presente ainsi ""comme un mojito"",je cherchais la paille mais la cuillere est de mise pour celui-ci.Un delice.
Et enfin le souffle chaud a la pistache fait son entree avec un mode d emploi pour en apprecier la degustation.
Une decouverte ludique!!!
1-creuser avec votre cuillere le coeur du souffle estampiller d une piece de chocolat le 9° Art
2-puis incorporer la  creme glacee dans celui-ci! cela deviens SEX
et faites vs plaisirs ""bande de caillons"" c est fait pour!
puis finissez par la guimauve vaporeuse en forme de, forme,forme phalique quand meme non?
quand j disais que c etait S...
Une legertee pour un desert chaud (pour ma part la pistache pourrait etre plus prononcee, mais ce n est que mes gouts).

Et pour parfaire le repas une petite tablette facon ""table basse futon"" de mignardises creer par notre M.O.F et puis le M.O.F chocolatier Monsieur Philippe Bel.
Voila comme on dit chez ns , les meilleures choses on une FAIM  !!!
Mais ce ne seras pas la derniere ds cet etablissement!
meci a tt l equipe 

"
Stéphane R,Stefangers,6 février 2016,"la haut niveau gastronomique, l'excellence!",5.0,couples,71,"Ce grand restaurant a très bien choisi son nom: c'est vraiment du très grand art!
Tout ici est fait de précision, chaque détail est soigné, c'est un ballet très bien orchestré de l'entrée au dessert.
Nous y sommes allé en couple et ce fût fabuleux!
Plusieurs propositions de menus et nous avons pris entrée, plat, fromages et dessert pour un soir.
Chaque assiette est une oeuvre d'art et évidement c'est excellent.
Seul ombre à ce joli tableau, la colère du chef envers les serveurs en cuisine, trop sonore pour un restaurant 2 étoiles de ce niveau..."
Fouzia N,F0uziaN,31 janvier 2016,Fabuleux et Excellent !,5.0,couples,174,"Tout simplement tout y est!
L'accueil,
Le cadre,
Le service,
La carte et les menus ...

Des mets à couper le souffle servis élégamment.
Tous les plats sont dotés d'une présentation très soignée ... et Une vrai explosion de saveurs en bouche !!
On s'est laissé conseillés par le sommelier pour le choix d'un vin qui pourrait se marier avec une volaille et une viande et ce fut sans regrets, merci.
 
Nous avons l'habitude de fêter nos anniversaire dans des restaurants étoilés ou Michelin.
Le 9 eme Art reste parmi les Top 3 de Lyon. 

Alors tout simplement un grand Bravo au Chef et à toute son équipe et excellente continuation. 

"
b0bby694,b0bby694,27 janvier 2016,Le 9ème Art c'est le 7ème Ciel,5.0,friends,10,"Nous avons l'habitude de faire une grande table par an depuis 16 ans avec des amis et nous pouvons dire que ce restaurant est digne des plus grands. Dans un cadre très moderne et sobre nous avons pu déguster un mélange de saveur et avons découvert un travail ""artistique gastronomique"" étonnant et enchanteur. Le tout avec un accueil et un service agréable.
On se croirait au 7ème Ciel; Que des compliments merci pour ce moment."
jean-christophe viala,jchviala,26 janvier 2016,L'excellence abordable,5.0,family,137,"Merveilleux repas en famille dans un cadre cosy épuré.
Chaque plat est une oeuvre picturale aux goûts exquis mélangeant textures et saveurs.
Un vrai festival pour nos papilles à un prix correcte pour un 2 étoiles au cœur de Lyon.
Le service est impeccable mais je regrette l'absence de belle nappe."
Chatte1975,Chatte1975,17 janvier 2016,Parfait!,5.0,couples,13,"Nous allons très souvent au restaurant dans des étoilés et celui restera dans le top 5!!
Service et cuisine excellentes, décoration contemporaine.
Que de souvenirs exquis et des saveurs que nous ne sommes pas près d'oublier...
"
hdc69,hdc69,13 janvier 2016,Fabuleux....🍸🍸,5.0,business,60,"Très bon restaurant, tout est parfait.... Accueil, découvrir et le plus important les mets sont merveilleux. Les goûts exquis, il faut absolument y aller, c'est un vrai délices des sens....
Bravo au chef et son équipe"
Camille V,375camillev,13 janvier 2016,Cuisine raffinée et créative !,4.0,family,100,"Nous avons passé une excellente soirée, la cuisine est remarquable, nous adorons toujours et autant la fameuse entrée le saumon d'Ecosse avec le millefeuille à la Bergamote. Le service est bon aussi mais un peu déçu peut-être de la prestation du nouveau maître d'hôtel qui reste assez froid. On ne nous a pas présenté pas du tout les fromages sur le plateau...Nous n'avons pas compris pourquoi."
gergoviane,gergoviane,10 janvier 2016,"Nous en attendions beaucoup, nous avons été déçus !",3.0,couples,11,"Nous nous faisions une joie avec mon mari de dîner dans ce restaurant dont on avait entendu tant de bien.
Et bien nous avons été déçus par la cuisine, que nous n'avons pas trouvé très créative, des saveurs mal assemblées, et des assaisonnements non maîtrisés, ce qui est censé être le minimum dans ce genre d'établissement. Nous ne nous sommes pas pâmés en dégustant les sardines en feuille de brique servies avec notre coupe de champagne parmi d'autres amuses bouches assez quelconques. 
De même, au dessert, le petit pot de glace façon vanille fraise ne nous a pas paru meilleur que celui qui a inspiré ce clin d'œil du chef.
Je ne vais pas dire que c'est mauvais, loin de là, mais pour deux étoiles, on s'attend à mieux.
Le service n'est pas très chaleureux et presque trop rapide.
Sinon, la deco de la salle m'a plu, et si cette dernière n'est pas immense, cela ne nous a pas particulièrement gênés."
Laurent C,LaurentC231,4 janvier 2016,Une excellente table,5.0,friends,113,"Nouvellement installé à Lyon, Chritophe ROURE, offre au Neuvième Art toutes les palettes de son talent culinaire.
Sa cuisine se veut moderne et contemporaine.
Le voyage culinaire peut par exemple commencer par un saumon d'Ecosse basse température, puis par un foie gras au coing vanille pour continuer et se poursuivre par une langoustine bretonne poché dans un bouillon safrané, puis une Saint Jacques à la truffe noire , et un chevreui cuit au feu de bois avant de se terminer par l'ultime note sucrée, un soufflé chaud à la pistache.
La salle n'est p s grande, le cadre intime, la décoration minimaliste , tout en accord avec la cuisine proposée.
Le personnel en salle et accueillant et compétent.
Un adresse, 2 étoiles Michelin, mais qui en vaut largement les 3, en tout cas avec ce qui est proposé dans l'assiette.
Une table à découvrir absolument."
Emilie P,901emiliep,29 décembre 2015,Cuisine au top,5.0,friends,54,"Excellente soirée dans un des meilleurs restaurants Lyonnais. 
Cuisine en tous points remarquable, textures, cuissons, équilibre des saveurs... Zéro faute
Le service est pro mais pas encore  au niveau de la cuisine, on regrette un peu le manque de charisme et le peu d'explications sur les plats et sur les produits, bref, le lien essentiel entre le chef et le client...
Dernier point, très belle carte des vins avec des prix très raisonnables, qui permettent de se faire plaisir.
En résumé, superbe établissement qui mérite ses 2 macarons, à faire!!!!"
pascal b,923pascalb,21 décembre 2015,une merveille pour les papilles,4.0,friends,66,super repas dans un cadre épuré  mais chaleureux.les mets sont très fins  et recherchés. bravo au chef .je conseille fortement. 
Alain L,alainl874,19 décembre 2015,Vers la troisième etoile,5.0,couples,101,"Un cadre épurée et minimaliste, cependant agréable, une vaisselle parfaitement choisie et des accessoires de table savamment recherchés, la première approche visuelle est très agréable.
La cuisine est recherchée, inventive et très travaillée. Dés l'apéritif et les mises en bouches c'est un plaisir des yeux et des papilles. Une mention particulière pour l'œuf de caille mollet.
Huître et  couteaux en gelée pour débuter puis des thèmes classiques, foie gras, langoustine, saint Jacques sont parfaitement accommodés. Je retiendrais particulièrement la saint Jacques et truffe noire comme des œufs à la neige : un délice ! Pour suivre la cuisson du dos de chevreuil au feu de bois est parfaite et plein de saveurs complémentaires.
Pour accompagner cela débuter par la lecture de la carte des vins, vous découvrirez une très belle carte avec des crus exceptionnels. In fine nous nous sommes laissés tenter par un accord Mets et vins, d'un excellent rapport qualité prix qui nous a offert quelques découvertes.
Après un plateau de fromage attractif, le soufflé chaud à la pistache vaut à lui seul le détour par cette table exceptionnelle.

Un plaisir agrémenté par un échange agréable avec le chef Christophe Rourre en fin de repas et n'oublions pas une équipe salle à la foi présente et discrète.

Pour moi c'est le trois étoile de demain dans la capitale de la gastronomie.

Je recommande cette table"
day_offf,day_offf,17 décembre 2015,"L'exceptionnel, toujours.",5.0,couples,16,"Deuxième visite en couple, pour vivre de nouveau un moment d'exception. La cuisine est d'une finesse et d'une précision redoutable. L'esthétique ne fait pas défaut au goût ce qui est une prouesse aujourd'hui. L'équilibre est parfait. Côté vin, le Chef sommelier passionné conseille à merveille. Il complète parfaitement cette mécanique parfaite qui ne fait que progresser."
Trof,TrofA,16 décembre 2015,Un tres bon moment ds un cadre épuré,5.0,couples,232,"Un 2* qui ""ne se la pète pas"", un cadre épuré tendance zen (à la mode certainement)
Peu de tables (30/35 pers max), donc un service plus attentionné et moins l'impression d'etre dans une usine bien rodée.
Rien à redire sur la carte , on vous laisse découvrir - un tres bon petit auxey duresse à prix défiant toute concurrence; bref que du bonheur."
Didier B,52didierb,16 décembre 2015,au top,5.0,business,136,"Accueil très agréable, dans un cadre chaleureux et contemporain. Ensuite, la carte nous met déjà l'eau à la bouche. Nous avons choisi 6 plats différents et nous avons tous été surpris et enchanté. Pas de fausses notes du début à la fin. 
Je ne peux que conseiller cette adresse aux personnes qui aiment les bonnes choses."
madeline b,461madelineb,10 décembre 2015,Bravo!,4.0,couples,2,"diner rien amoureux comme les aimes assiettes subtiles, cadre très agréable, service efficace et discret... une valeur sure !!!!"
olivier r,olivierr890,10 décembre 2015,Du grand ...art !,5.0,couples,13,Un déjeuner d'affaire qui grâce à l'ambiance et l'accueil pris vite la tournure d'un déjeuner entre amis. Le cadre moderne est chaleureux et léger. Le plateau-bar-présentoir est une vraie originalité autour duquel prend vie le service. Dans l'assiette c'est un sans faute. De la mer à la terre les plats sont succulents. Le nuage de café sur le couteau exceptionnel !
Charbonnel69,Charbonnel69,10 décembre 2015,Neuvième art : un nom bien choisi !,4.0,couples,64,"Une adresse récente a Lyon a découvrir! Les plats sont raffinés, les cuissons parfaites et les accords de gout toujours pertinents. Privilégier le menu découverte pour apprécier le savoir faire du chef. Enfin, une belle carte des vins !"
jupomme28,jupomme28,7 décembre 2015,Une excellente expérience,5.0,couples,80,"Pour ma part, j'ai beaucoup apprécié le design moderne et épuré du restaurant. Des petits fauteuils aux plantes sur la table, tout était en belle harmonie. Concernant les plats, ils étaient tous originaux, très frais et excellents. Un mélange de saveurs vraiment bien organisé et surprenant."
valnigrain,valnigrain,27 novembre 2015,Une très belle rencontre à découvrir,5.0,none,39,"Une nouvelle adresse sur Lyon que je voulais connaître . Un accueil chaleureux et discret. Une salle épurée et un peu déconcertante mais un personnel super..un repas fabuleux très bien accompagné des l'aperitif..un service aussi efficace que discret,un vrai plaisir.  Peut être les desserts mériteraient ils de se hisser à la hauteur du repas.
Ceci étant je recommande vivement cette adresse ou le chef Christophe Roure n'hesite pas à rencontrer et discuter à la fin du repas avec tous les convives. Un rapport qualité prix exceptionnel et de très bons vins à prix abordables.
Il faut y aller,mais éviter les deux tables près de l'entrée en réservant."
Lions C,lionsc2018,25 novembre 2015,Gwall vat restaorant,5.0,couples,5,"Un diner exceptionnel au neuvième art qui reprend des influences asiatiques mais surtout Bretonne, notre nouvelle terre d'accueil. Les coquilles étaient exceptionnelles ! Merci pour ce très bon moment."
loulou69f,loulou69f,21 novembre 2015,Excellente table - Cuisine orginale et raffinée.,5.0,friends,1049,"Le cadre est design mais n'est pas très chaleureux. 
Le service est efficace et attentionné. 
Les plats sont excellents. Les Saint-Jacques aux truffes sont exceptionnelles. 
Les vins sont très bons. 
Les prix sont maîtrisés. 
Bref une excellente adresse."
Max P,MaxPetrella,17 novembre 2015,La neuvième symphonie,5.0,family,2239,"Joie, belle étincelle divine,Fille de l'assemblée des dieux,Nous pénétrons, ivres de feu,Céleste, ton royaume !
Tes magies renouent
Ce que les coutumes avec rigueur divisent;
Tous les humains deviennent frères,
Là où ta douce aile s'étend

Merci Monsieur ROURE pour cette belle symphonie en 7 actes, merveilleusement orchestrée et dirigée. Cette soirée fut divine et laissera j'en suis sur un souvenir éternel à ma fille
Max"
violettedemars,violettedemars,15 novembre 2015,Merveilleux,5.0,couples,136,"Ambiance détendue et décor relaxant et moderne (bois clairs et tons de vert). Le service est impeccable, personnel très professionnel, discret, attentif et courtois. Les plats sont un délice et les menus bien équilibrés.
Le jour de notre visite, le Chef est venu parler à chaque table. C'est un homme à l'écoute, accessible et talentueux. Ce restaurant n'a rien à envier aux grandes tables parisiennes."
sylvie a,890sylviea,14 novembre 2015,IL FAUT Y ALLER,5.0,couples,95,"Décor contemporain très paisible, personnel au top. Le repas fut exceptionnel Christophe Roure mérite ces Deux Etoiles, beaucoup de saveurs, aliment travaillé de manière intéressante, beaucoup de recherches, belle présentation, cuisine légère.Tout était parfait sans ""tralala"". Grand professionnel et nous avons l'habitude des restaurants étoilés (faisons partie de l''association des Gastronomes)"
Arno Y,arn0y,11 novembre 2015,Extraordinaire,5.0,couples,41,"Du grand art dans l'assiette ! Une Découverte de saveurs, une cuisine émotionnelle. La salle est cosy et chic. On ressent les inspirations asiatiques. "
Steph H,23stephh,11 novembre 2015,La meilleure table de Lyon à mon humble avis...,5.0,family,56,"Nous avons fini ce séjour Lyonnais en apothéose… «  Le Neuvième Art »… De l’accueil au café, tout est absolument parfait… Une technique qui frôle la perfection et chaque plat est un voyage à lui tout seul… Du saumon d'Ecosse cuit à basse température, en passant par les St jacques et truffe noire ""comme des œufs à la neige"", un dos de chevreuil cuit au feu de bois, l'enchantement est présent à chaque bouchée. Les desserts sont également aussi bons que beaux et surprenants... Jeux de textures, jeux de température, un bonheur pour les papilles.Et derrière tout ce beau travail, il y a une équipe admirable et un « commandant de bord » d’une gentillesse et d’une humilité remarquable. Un immense Merci à vous Monsieur Christophe Roure pour ce moment inoubliable!!!"
alco69,alco69,1 novembre 2015,"""La relève sur Lyon est assurée""",5.0,couples,98,"Excellente adresse sur Lyon depuis un an et demi, avec  2 macarons d'entrée de jeu au Michelin, édition 2015.
Bel accueil courtois par Madame ROURE, jolie salle à manger intimiste au décor et mobilier contemporains.
Cuisine inventive, originale, très aboutie.
Excellente présentation des plats.
Beaucoup de créativité.
Connotation ""japonaise"" de certains mets: langoustine bretonne pochée dans un bouillon safrané artichaut violet et croûte d'épices, ou les morceaux choisis de boeuf de Kobé.
Festival des saveurs.
Excellente carte des vins de Bourgogne et de la Vallée du Rhône.
Le service est attentif, et bien orchestré, avec visite très instructive du Chef (MOF), Christophe ROURE en fin de repas.
Le Neuvième Art porte bien son nom!
"
Jean-Louis B,jeanlouisb871,29 octobre 2015,Deux étoiles au firmament -  une symphonie délicieuse pour les cinq sens,5.0,none,42,"Tout simplement parfait à notre goût y compris le service. C'est la première fois depuis bien longtemps qu'aucune fausse note ne vient troubler notre appétit. Tous les détails sont soignés, d'extraordinaires surprises dont l'aligot sur galet chaud de la Loire, servi avec le ris paleron. Juste un bémol, le prix élevé d'une simple coupe de champagne et d'un café assez neutre."
Carom14,Carom14,27 octobre 2015,Très agréable soiree,5.0,couples,104,"Nous avons passé un Très agréable moment dans ce restaurant.
Le cadre est agréable, reposant, apaisant.
Une note spéciale pour le chef qui a un réel talent: les plats sont excellents et fins. La cuisine est originale et les saveurs incroyables.
Une explosion de saveurs avec des produits de qualité. 
La présentation est très soignée également avec beaucoup d'originalité aussi.
Service de qualité.    "
MontagneDecines,MontagneDecines,27 octobre 2015,Un repas de rève,5.0,couples,29,"Si la qualité de la cuisine se mesure au moment de bonheur que vous passez à table, alors oui, c'est de la grande cuisine."
marian e,970mariane,25 octobre 2015,Excellent,5.0,couples,37,"Assiettes esthétiques et délicieuses
De la vraie très bonne cuisine
Vin exceptionnel 
Juste éviter le condrieu hors de prix en apéritif!!!"
calisam69,calisam69,23 octobre 2015,Déçue mais bon quand meme....,3.0,couples,15,"Je me faisais une joie d'avoir une table en amoureux dans ce resto dont j'entends parler avec beaucoup d'éloges depuis plus d'un an!! malheureusement mon sentiment d'ensemble est mitigé(diner un vendredi soir) En effet nous avons eu un acceuil très froid, un maitre d'hotel limite glacial, contrebalancé par un sommelier agréable. Les plats sont dans l'ensemble très bons mais ne laissent pas un souvenir impérissable, sauf le saumon en entrée que j'ai pu gouter et qui fond encore dans mon palet... A noter un chariot de fromage beau et bon à pleurer, et du pain fantastique. mais l'ambiance est pesante et rien ne prete à la décontraction, les desserts pour finir sont trop copieux et mal équilibré à mon gout. la salle quant à elle est petite , on entend les commentaires des voisins, et surtout de l'acceuil qui parle fort au téléphone. Bon voilà, je suis déçue et le prix est aussi élévé que dans des établissements sans problème de stationnement, ou de insonorisation....bref décue...."
fad2ka,fad2ka,21 octobre 2015,Exceptionnel !,5.0,family,9,"Probablement l'un des meilleurs restaurant de Lyon ! Tout était parfait : plats, service, accueil, présentation. ... On ne peut absolument rien reprocher à ce restaurant ! Une très belle découverte, des mets copieux, plusieurs ""entre plats"". Tout simplement PARFAIT. "
jourdan_aurelie,jourdan_aurelie,18 octobre 2015,"Grande déception, deuxième étoile en sursis ?",3.0,friends,55,"Deuxième étoile en sursis ? Cuisine raffinée mais trop compliquée et en petite quantité (heureusement le pain est bon !), service pas à la hauteur d'un deux étoiles (plat annoncé alors qu'un de nos amis n'était pas à table, entre autres), le prix est donc un peu élevé par rapport à la prestation.
Toutefois cadre très cosy."
